"protein_id","n_valid","loess_corr","loess_mae_z","loess_converged","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X23665.35",97,0.998461265313369,0.211442140884645,TRUE,1,"PSMC3","26S protease regulatory subunit 6A","PRS6A","P17980"
"X8971.9",96,0.997585081774829,0.268251271418282,TRUE,2,"NRXN1","Neurexin-1","NRX1A","Q9ULB1"
"X11601.26",97,0.995712585403063,0.245853619534711,TRUE,3,"DHX8","ATP-dependent RNA helicase DHX8","DHX8","Q14562"
"X19209.6",96,0.995210896905398,0.173618500898264,TRUE,4,"NFKBIA","NF-kappa-B inhibitor alpha","IKB-alpha","P25963"
"X12882.7",97,0.995173370683816,0.122943477612267,TRUE,5,"PARP11","Poly [ADP-ribose] polymerase 11","PAR11","Q9NR21"
"X15372.43",97,0.994121244402359,0.136538304913114,TRUE,6,"BRD2","Bromodomain-containing protein 2","BRD2","P25440"
"X21567.214",97,0.994055486509768,0.205910686537293,TRUE,7,"C1QTNF4","Complement C1q tumor necrosis factor-related protein 4","C1QT4","Q9BXJ3"
"X10078.5",96,0.993908477933495,0.214100182458892,TRUE,8,"BAG3","BAG family molecular chaperone regulator 3","BAG3","O95817"
"X11590.5",97,0.99381875809644,0.132026547444417,TRUE,9,"RBM23","Probable RNA-binding protein 23","RBM23","Q86U06"
"X20934.13",97,0.992858692864611,0.276066348683411,TRUE,10,"RAB24","Ras-related protein Rab-24","RAB24","Q969Q5"
"X23002.27",94,0.992542921556159,0.202413539798351,TRUE,11,"NXPH1","Neurexophilin-1","NXPH1","P58417"
"X9310.2",97,0.992069598153518,0.220455680374288,TRUE,12,"CD8B","T-cell surface glycoprotein CD8 beta chain","CD8B","P10966"
"X6462.12",95,0.991894048635708,0.348765422775292,TRUE,13,"TIMP4","Metalloproteinase inhibitor 4","TIMP-4","Q99727"
"X3040.59",95,0.99169816603668,0.118876518583351,TRUE,14,"CCL3","C-C motif chemokine 3","MIP-1a","P10147"
"X9876.20",96,0.990815357482024,0.0724785572552086,TRUE,15,"ALDOC","Fructose-bisphosphate aldolase C","aldolase C","P09972"
"X12735.39",97,0.99051771188837,0.183717513575861,TRUE,16,"CSDE1","Cold shock domain-containing protein E1","CSDE1","O75534"
"X12939.1",97,0.990465105574296,0.263446106258248,TRUE,17,"POLR1C","DNA-directed RNA polymerases I and III subunit RPAC1","RPAC1","O15160"
"X25211.14",95,0.99029799029799,0.257536900030757,TRUE,18,"GNG12","Guanine nucleotide-binding protein G(I)/G(S)/G(O) gamma-12 subunit","GBG12","Q9UBI6"
"X16323.8",97,0.989991648747641,0.124072995519944,TRUE,19,"NRXN3","Neurexin-3","NRX3A","Q9Y4C0"
"X6209.2",96,0.989716456383123,0.336365164699056,TRUE,20,"AOC1","Amiloride-sensitive amine oxidase [copper-containing]","ABP1","P19801"
"X15403.53",97,0.989373524557285,0.313483241807841,TRUE,21,"ID2","DNA-binding protein inhibitor ID-2","ID2","Q02363"
"X11618.83",97,0.988926370887666,0.162649627827323,TRUE,22,"MYB","Transcriptional activator Myb","MYB","P10242"
"X17432.25",97,0.988834309838038,0.25059081601372,TRUE,23,"AK4","Adenylate kinase 4, mitochondrial","KAD4","P27144"
"X13634.209",97,0.987782183556581,0.206008442109768,TRUE,24,"PIR","Pirin","PIR","O00625"
"X15474.7",97,0.987321878308444,0.0995584760861474,TRUE,25,"PIN1","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1","PIN1","Q13526"
"X10447.18",97,0.987071998316598,0.285077220000788,TRUE,26,"PABPC3","Polyadenylate-binding protein 3","PABP3","Q9H361"
"X21765.10",95,0.986784079295524,0.179547066165074,TRUE,27,"CYLD","Ubiquitin carboxyl-terminal hydrolase CYLD","CYLD","Q9NQC7"
"X25964.12",97,0.985165019431457,0.22831419490139,TRUE,28,"C1QTNF4","Complement C1q tumor necrosis factor-related protein 4","C1QT4","Q9BXJ3"
"X11110.4",97,0.984310166827774,0.169099896506856,TRUE,29,"TMEM119","Transmembrane protein 119","TM119","Q4V9L6"
"X9609.25",96,0.983638250676652,0.170737161079639,TRUE,30,"ZNF275","Zinc finger protein 275","ZN275","Q9NSD4"
"X2632.5",97,0.983613133166308,0.218495602194747,TRUE,31,"IL12RB1","Interleukin-12 receptor subunit beta-1","IL-12 Rb1","P42701"
"X15404.3",96,0.983407612419192,0.223406750518371,TRUE,32,"IFNA21","Interferon alpha-21","IFN21","P01568"
"X22531.44",97,0.983336950017426,0.153870062731088,TRUE,33,"PITX2","Pituitary homeobox 2","PITX2","Q99697"
"X25276.32",96,0.983176974161732,0.130815967034678,TRUE,34,"RABL6","Rab-like protein 6","RABL6","Q3YEC7"
"X8750.46",97,0.982534703727815,0.263903494188747,TRUE,35,"VCL","Vinculin","Vinculin","P18206"
"X7221.56",97,0.982179611107823,0.497568080458111,TRUE,36,"CKAP4","Cytoskeleton-associated protein 4","CKAP4","Q07065"
"X14051.54",97,0.982153307950787,0.408624592287321,TRUE,37,"FOXC2","Forkhead box protein C2","FOXC2","Q99958"
"X11513.92",97,0.982113853215232,0.227613720331181,TRUE,38,"CD38","ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1","CD38","P28907"
"X3067.67",97,0.982008640587086,0.177130658782875,TRUE,39,"GDF9","Growth/differentiation factor 9","GDF-9","O60383"
"X10833.64",97,0.981719305859686,0.1805534367771,TRUE,40,"HHIP","Hedgehog-interacting protein","HHIP","Q96QV1"
"X22521.13",95,0.981198112811323,0.288096987469666,TRUE,41,"OTX2","Homeobox protein OTX2","OTX2","P32243"
"X3868.8",97,0.980417299586383,0.193557860874675,TRUE,42,"SGTA","Small glutamine-rich tetratricopeptide repeat-containing protein alpha","SGTA","O43765"
"X6617.12",97,0.979970145916764,0.156646451363801,TRUE,43,"FCRL6","Fc receptor-like protein 6","FCRL6","Q6DN72"
"X9719.145",97,0.979075838577525,0.107082772599632,TRUE,44,"MMP16","Matrix metalloproteinase-16","MMP-16","P51512"
"X13487.24",97,0.978681291221979,0.269886893500677,TRUE,45,"UNC93B1","Protein unc-93 homolog B1","UN93B","Q9H1C4"
"X13043.157",95,0.978188130871215,0.317057168096215,TRUE,46,"ATAD2","ATPase family AAA domain-containing protein 2","ATAD2","Q6PL18"
"X7903.18",96,0.977628089026367,0.385493426209701,TRUE,47,"VAMP3","Vesicle-associated membrane protein 3","VAMP3","Q15836"
"X11167.6",97,0.977221466006457,0.263247064416475,TRUE,48,"MTMR1","Myotubularin-related protein 1","MTMR1","Q13613"
"X23281.29",96,0.977058276860878,0.197191450419845,TRUE,49,"ARL8A","ADP-ribosylation factor-like protein 8A","ARL8A","Q96BM9"
"X19225.11",94,0.976849041879823,0.12108277538312,TRUE,50,"BLNK","B-cell linker protein","BLNK","Q8WV28"
"X18874.66",97,0.976603341816101,0.106249815232433,TRUE,51,"CEBPA","CCAAT/enhancer-binding protein alpha","CEBPA","P49715"
"X3809.1",97,0.976498129187956,0.16770328780667,TRUE,52,"FGFR3","Fibroblast growth factor receptor 3:Cytoplasmic domain","FGFR-3:CD","P22607"
"X10847.1",94,0.976400369963582,0.130483708042518,TRUE,53,"SIGLEC15","Sialic acid-binding Ig-like lectin 15","SIG15","Q6ZMC9"
"X23022.5",94,0.97635769819937,0.164384213606899,TRUE,54,"GDI1","Rab GDP dissociation inhibitor alpha","RhoGDI","P31150"
"X22774.20",97,0.976103581832409,0.155851218722932,TRUE,55,"TSEN34","tRNA-splicing endonuclease subunit Sen34","SEN34","Q9BSV6"
"X22545.20",97,0.975932611311673,0.114100603408839,TRUE,56,"RALYL","RNA-binding Raly-like protein","RALYL","Q86SE5"
"X14122.132",97,0.9758800049976,0.19119536697688,TRUE,57,"ZNRF3","E3 ubiquitin-protein ligase ZNRF3","ZNRF3","Q9ULT6"
"X5111.15",97,0.975564367113163,0.213206087677399,TRUE,58,"NRXN3","Neurexin-3-beta","NRX3B","Q9HDB5"
"X25215.1",86,0.975428630740632,0.24013174804627,TRUE,59,"TIMM10","Mitochondrial import inner membrane translocase subunit Tim10","TIM10","P62072"
"X12669.30",96,0.975389541233372,0.196959829410235,TRUE,60,"HECW1","E3 ubiquitin-protein ligase HECW1","HECW1","Q76N89"
"X15591.28",95,0.975387975387975,0.18828739530445,TRUE,61,"GPX1","Glutathione peroxidase 1","Glutathione peroxidase","P07203"
"X22972.26",94,0.975359847390023,0.268583464636355,TRUE,62,"CXCL2","Gro-beta","Gro-b","P19875"
"X16315.105",96,0.975349007583877,0.13406555220636,TRUE,63,"FLT1","Vascular endothelial growth factor receptor 1","VEGF sR1","P17948"
"X18932.84",96,0.975349007583877,0.274299260318452,TRUE,64,"NMNAT1","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1","NMNA1","Q9HAN9"
"X8396.42",96,0.975349007583877,0.179591535322586,TRUE,65,"FAAH2","Fatty-acid amide hydrolase 2","FAAH2","Q6GMR7"
"X7737.76",93,0.975332960268607,0.340889039008658,TRUE,66,"ITGB6","Integrin beta-6","ITB6","P18564"
"X13654.1",95,0.975275975275975,0.150305009191095,TRUE,67,"ROCK2","Rho-associated protein kinase 2","ROCK2","O75116"
"X3481.87",97,0.975209274493171,0.260668917630273,TRUE,68,"XPNPEP1","Xaa-Pro aminopeptidase 1","XPNPEP1","Q9NQW7"
"X17453.34",94,0.975042991950751,0.217498639270987,TRUE,69,"CP","Ceruloplasmin","Ceruloplasmin","P00450"
"X18316.75",97,0.974827878716143,0.286594674101628,TRUE,70,"SEPTIN3","Neuronal-specific septin-3","SEPT3","Q9UH03"
"X2982.82",97,0.974814727137625,0.242407658786458,TRUE,71,"LGALS4","Galectin-4","Galectin-4","P56470"
"X10948.14",97,0.974762120823552,0.21782233112663,TRUE,72,"PLD3","Phospholipase D3","PLD3","Q8IV08"
"X13976.9",96,0.974629791679386,0.189153442234202,TRUE,73,"ARHGEF1","Rho guanine nucleotide exchange factor 1","ARHG1","Q92888"
"X13525.17",97,0.974617453459852,0.128254463423979,TRUE,74,"KCNG4","Potassium voltage-gated channel subfamily G member 4","KCNG4","Q8TDN1"
"X11214.40",96,0.974616741283408,0.166352923090695,TRUE,75,"DNAJB9","DnaJ homolog subfamily B member 9","DNJB9","Q9UBS3"
"X11636.33",96,0.974616741283408,0.363148352675791,TRUE,76,"TAGLN2","Transgelin-2","Transgelin-2","P37802"
"X16883.57",96,0.974576041242708,0.304917903175252,TRUE,77,"RAB4A","Ras-related protein Rab-4A","RAB4A","P20338"
"X7736.28",95,0.974575974575975,0.194845631431153,TRUE,78,"OPALIN","Opalin","OPALI","Q96PE5"
"X25104.10",96,0.974507689072495,0.199514471213636,TRUE,79,"TFCP2L1","Transcription factor CP2-like protein 1","TF2L1","Q9NZI6"
"X19219.71",96,0.974358974358974,0.119944024962585,TRUE,80,"NUTF2","Nuclear transport factor 2","NTF-2","P61970"
"X8916.32",96,0.974358452552962,0.200429370196343,TRUE,81,"STIM1","Stromal interaction molecule 1:Cytoplasmic domain","STIM1:CD","Q13586"
"X13693.5",95,0.974183974183974,0.216744141119146,TRUE,82,"CDNF","Cerebral dopamine neurotrophic factor","ARMEL","Q49AH0"
"X19251.56",95,0.973806523869523,0.152196857166714,TRUE,83,"SRGN","Serglycin","Platelet proteoglycan","P10124"
"X15545.13",97,0.973775752434686,0.107137440110026,TRUE,84,"PPP3R1","Calcineurin subunit B type 1","Calcineurin B a","P63098"
"X5615.62",95,0.973694526109478,0.336734921639657,TRUE,85,"FAM172A","Protein FAM172A","F172A","Q8WUF8"
"X17765.3",96,0.973626373626374,0.25797019102897,TRUE,86,"SNUPN","Snurportin-1","SPN1","O95149"
"X11203.97",90,0.97355638614921,0.254739258427927,TRUE,87,"PKLR","Pyruvate kinase PKLR","KPYR","P30613"
"X24471.2",96,0.973517301261048,0.11066821889646,TRUE,88,"SETBP1","SET-binding protein","SETBP","Q9Y6X0"
"X23687.27",97,0.973486417707285,0.187795522602753,TRUE,89,"TBC1D20","TBC1 domain family member 20","TBC20","Q96BZ9"
"X11239.49",97,0.973460114550249,0.0976868531030038,TRUE,90,"TMPRSS6","Transmembrane protease serine 6","TMPS6","Q8IU80"
"X13719.19",95,0.973455973455973,0.4566075239788,TRUE,91,"PAK4","Serine/threonine-protein kinase PAK 4","PAK4","O96013"
"X2649.77",96,0.9734223325668,0.115098476867171,TRUE,92,"ICAM3","Intercellular adhesion molecule 3","sICAM-3","P32942"
"X14009.65",97,0.973315447186549,0.583961894441194,TRUE,93,"TNFAIP3","Tumor necrosis factor alpha-induced protein 3","TNFAIP3","P21580"
"X17819.30",92,0.973116083333976,0.179721419914845,TRUE,94,"FAHD1","Acylpyruvase FAHD1, mitochondrial","FAHD1","Q6P587"
"X10087.10",97,0.973091870351739,0.27588921585811,TRUE,95,"CRYAA","Alpha-crystallin A chain","Alpha crystallin A chain","P02489"
"X5590.11",95,0.973077973077973,0.226656105534896,TRUE,96,"ZPLD1","Zona pellucida-like domain-containing protein 1","ZPLD1","Q8TCW7"
"X21140.19",94,0.97296145091947,0.314232736171835,TRUE,97,"CAMLG","Calcium signal-modulating cyclophilin ligand","CAMLG","P49069"
"X23382.30",97,0.972920899831002,0.157807114012765,TRUE,98,"VCX3A","Variable charge X-linked protein 3","VCX3","Q9NNX9"
"X11568.2",93,0.972884846404668,0.30374280847361,TRUE,99,"FKBP1B","Peptidyl-prolyl cis-trans isomerase FKBP1B","FKB1B","P68106"
"X19323.1",90,0.972848145556333,0.342161977186803,TRUE,100,"EBAG9","Receptor-binding cancer antigen expressed on SiSo cells","RCAS1","O00559"
"X9802.27",95,0.972826543469131,0.488415354010113,TRUE,101,"PNPLA2","Patatin-like phospholipase domain-containing protein 2","PLPL2","Q96AD5"
"X20120.101",94,0.972701325914954,0.163820610463034,TRUE,102,"AMIGO1","Amphoterin-induced protein 1:Extracellular domain","AMGO1:ECD","Q86WK6"
"X17743.14",97,0.972394836690274,0.14556318047584,TRUE,103,"UBE2A","Ubiquitin-conjugating enzyme E2 A","UBE2A","P49459"
"X11320.29",96,0.972336976061105,0.396825286435036,TRUE,104,"CHFR","E3 ubiquitin-protein ligase CHFR","CHFR","Q96EP1"
"X2973.15",96,0.972336976061105,0.190987762773366,TRUE,105,"CD36","Platelet glycoprotein 4","CD36 ANTIGEN","P16671"
"X25100.11",97,0.972263320905092,0.153441908653903,TRUE,106,"CMIP","C-Maf-inducing protein","CMIP","Q8IY22"
"X3217.74",95,0.972252749175772,0.3287799457755,TRUE,107,"SERPINE2","Glia-derived nexin","Protease nexin I","P07093"
"X10043.31",96,0.972201306497894,0.140119969521397,TRUE,108,"BRD4","Bromodomain-containing protein 4","BRD4","O60885"
"X25956.9",97,0.972079198805837,0.264554777269765,TRUE,109,"RAPGEF1","Rap guanine nucleotide exchange factor 1","RPGF1","Q13905"
"X10848.137",97,0.9720528956488,0.216061259575256,TRUE,110,"BTNL3","Butyrophilin-like protein 3","BTNL3","Q6UXE8"
"X11334.7",97,0.9720528956488,0.189076437641835,TRUE,111,"LILRB3","Leukocyte immunoglobulin-like receptor subfamily B member 3","LIRB3","O75022"
"X11643.73",97,0.9720528956488,0.200587763449541,TRUE,112,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L","Q8TDB6"
"X11692.21",97,0.9720528956488,0.239179940435146,TRUE,113,"SHC4","SHC-transforming protein 4","SHC4","Q6S5L8"
"X12329.21",97,0.9720528956488,0.364941604257924,TRUE,114,"RPS6KA1","Ribosomal protein S6 kinase alpha-1","KS6A1","Q15418"
"X12408.333",97,0.9720528956488,0.151511391906886,TRUE,115,"RAB22A","Ras-related protein Rab-22A","RB22A","Q9UL26"
"X12571.14",97,0.9720528956488,0.161641055650646,TRUE,116,"ARL3","ADP-ribosylation factor-like protein 3","ARL3","P36405"
"X12754.14",97,0.9720528956488,0.192084891711014,TRUE,117,"CSDC2","Cold shock domain-containing protein C2","CSDC2","Q9Y534"
"X12758.47",97,0.9720528956488,0.295254397265952,TRUE,118,"GRID2","Glutamate receptor ionotropic, delta-2","GRID2","O43424"
"X12775.6",97,0.9720528956488,0.147675787656328,TRUE,119,"HMGB3","High mobility group protein B3","HMGB3","O15347"
"X12848.9",97,0.9720528956488,0.202098470620181,TRUE,120,"ARHGEF2","Rho guanine nucleotide exchange factor 2","ARHG2","Q92974"
"X12936.38",97,0.9720528956488,0.417847504773235,TRUE,121,"RLBP1","Retinaldehyde-binding protein 1","RLBP1","P12271"
"X13132.14",97,0.9720528956488,0.311506977739161,TRUE,122,"SEMA5A","Semaphorin-5A","SEM5A","Q13591"
"X13597.20",97,0.9720528956488,0.215805566003007,TRUE,123,"RAB31","Ras-related protein Rab-31","RAB31","Q13636"
"X13623.4",97,0.9720528956488,0.174337487718771,TRUE,124,"KMT2D","Histone-lysine N-methyltransferase 2D","MLL2","O14686"
"X14013.11",97,0.9720528956488,0.356035903724827,TRUE,125,"TANK","TRAF family member-associated NF-kappa-B activator","TANK","Q92844"
"X14229.5",97,0.9720528956488,0.152783399530266,TRUE,126,"MOCS3","Adenylyltransferase and sulfurtransferase MOCS3","MOCS3","O95396"
"X14633.26",97,0.9720528956488,0.182725833509112,TRUE,127,"TMEM185A","Transmembrane protein 185A","T185A","Q8NFB2"
"X15347.12",97,0.9720528956488,0.244777184800647,TRUE,128,"HPX","Hemopexin","Hemopexin","P02790"
"X15426.5",97,0.9720528956488,0.23582353853608,TRUE,129,"NEU1","Sialidase-1","NEUR1","Q99519"
"X15460.9",97,0.9720528956488,0.383199080971048,TRUE,130,"DPP4","Dipeptidyl peptidase 4","CD26","P27487"
"X16863.47",97,0.9720528956488,0.174851327388661,TRUE,131,"NANP","N-acylneuraminate-9-phosphatase","NANP","Q8TBE9"
"X17391.10",97,0.9720528956488,0.366359443443848,TRUE,132,"RBM17","Splicing factor 45","SPF45","Q96I25"
"X17410.5",97,0.9720528956488,0.15135548373326,TRUE,133,"CETN3","Centrin-3","CETN3","O15182"
"X17706.4",97,0.9720528956488,0.432232824039354,TRUE,134,"PPP1R1A","Protein phosphatase 1 regulatory subunit 1A","PPR1A","Q13522"
"X17785.11",97,0.9720528956488,0.15722049800081,TRUE,135,"DNPH1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1","RCL","O43598"
"X18156.7",97,0.9720528956488,0.312092840696518,TRUE,136,"ATG3","Ubiquitin-like-conjugating enzyme ATG3","ATG3","Q9NT62"
"X18190.15",97,0.9720528956488,0.127678704169859,TRUE,137,"CARD18","Caspase recruitment domain-containing protein 18","ICBR","P57730"
"X18220.141",97,0.9720528956488,0.30262501255479,TRUE,138,"SRA1","Steroid receptor RNA activator 1","SRA1","Q9HD15"
"X18297.8",97,0.9720528956488,0.115268981874578,TRUE,139,"MRAS","Ras-related protein M-Ras","RASM","O14807"
"X18395.5",97,0.9720528956488,0.151045264875047,TRUE,140,"ADPRH","[Protein ADP-ribosylarginine] hydrolase","ADPRH","P54922"
"X18950.13",97,0.9720528956488,0.192310218104447,TRUE,141,"RAC2","Ras-related C3 botulinum toxin substrate 2","RAC2","P15153"
"X19202.10",97,0.9720528956488,0.267890776353168,TRUE,142,"BTK","Tyrosine-protein kinase BTK","BTK","Q06187"
"X19240.265",97,0.9720528956488,0.265308622501616,TRUE,143,"PDAP1","28 kDa heat- and acid-stable phosphoprotein","HAP28","Q13442"
"X19516.10",97,0.9720528956488,0.330345371885775,TRUE,144,"HMGA2","High mobility group protein HMGI-C","HMGA2","P52926"
"X20387.277",97,0.9720528956488,0.488988705648445,TRUE,145,"CHCHD7","Coiled-coil-helix-coiled-coil-helix domain-containing protein 7","CHCH7","Q9BUK0"
"X21651.9",97,0.9720528956488,0.253646137814669,TRUE,146,"TXNL4A","Thioredoxin-like protein 4A","TXN4A","P83876"
"X21752.10",97,0.9720528956488,0.122254754283031,TRUE,147,"RHOT1","Mitochondrial Rho GTPase 1","MIRO1","Q8IXI2"
"X22377.27",97,0.9720528956488,0.181388287545987,TRUE,148,"IER2","Immediate early response gene 2 protein","IER2","Q9BTL4"
"X23181.2",97,0.9720528956488,0.182056694183825,TRUE,149,"LTK","Leukocyte tyrosine kinase receptor","LTK","P29376"
"X23337.54",97,0.9720528956488,0.122641917416375,TRUE,150,"KCTD10","BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3","BACD3","Q9H3F6"
"X23915.18",97,0.9720528956488,0.17591534286797,TRUE,151,"RAB7A","Ras-related protein Rab-7","Rab-7","P51149"
"X24050.26",97,0.9720528956488,0.180129996907719,TRUE,152,"GSK3B","Glycogen synthase kinase-3 beta","GSK-3 beta","P49841"
"X2500.2",97,0.9720528956488,0.202573736337989,TRUE,153,"ANGPT4","Angiopoietin-4","Angiopoietin-4","Q9Y264"
"X2524.56",97,0.9720528956488,0.180437819359606,TRUE,154,"HMGB1","High mobility group protein B1","HMG-1","P09429"
"X25444.29",97,0.9720528956488,0.141609792601098,TRUE,155,"INPP5A","Type I inositol 1,4,5-trisphosphate 5-phosphatase","I5P1","Q14642"
"X25482.5",97,0.9720528956488,0.336047789009656,TRUE,156,"NFIA","Nuclear factor 1 A-type","NFIA","Q12857"
"X25488.6",97,0.9720528956488,0.358924459828994,TRUE,157,"PLEKHO2","Pleckstrin homology domain-containing family O member 2","PKHO2","Q8TD55"
"X2731.29",97,0.9720528956488,0.125086798750809,TRUE,158,"POR","NADPH--cytochrome P450 reductase","NADPH-P450 Oxidoreductase","P16435"
"X2949.6",97,0.9720528956488,0.26176851200362,TRUE,159,"PLA2G10","Group 10 secretory phospholipase A2","GX","O15496"
"X3189.61",97,0.9720528956488,0.255326944675406,TRUE,160,"TMPRSS15","Enteropeptidase","Enterokinase","P98073"
"X3208.2",97,0.9720528956488,0.180442437643474,TRUE,161,"MATN3","Matrilin-3","MATN3","O15232"
"X3222.11",97,0.9720528956488,0.309525920975351,TRUE,162,"SEMA3A","Semaphorin-3A","Semaphorin 3A","Q14563"
"X3399.31",97,0.9720528956488,0.353803405280781,TRUE,163,"STAB2","Stabilin-2","STAB2","Q8WWQ8"
"X3423.59",97,0.9720528956488,0.116724305688145,TRUE,164,"CMA1","Chymase","Chymase","P23946"
"X3441.64",97,0.9720528956488,0.237951486913798,TRUE,165,"GSK3A","Glycogen synthase kinase-3 alpha","GSK-3 alpha","P49840"
"X3477.63",97,0.9720528956488,0.338938436258011,TRUE,166,"NTRK1","High affinity nerve growth factor receptor","TrkA","P04629"
"X3796.79",97,0.9720528956488,0.204193950927392,TRUE,167,"ANGPTL4","Angiopoietin-related protein 4","ANGL4","Q9BY76"
"X3808.76",97,0.9720528956488,0.234932546148135,TRUE,168,"FGFR2","Fibroblast growth factor receptor 2","FGFR-2","P21802"
"X3873.51",97,0.9720528956488,0.158144650669014,TRUE,169,"TPO","Thyroid peroxidase","TMA","P07202"
"X4132.27",97,0.9720528956488,0.283870842234092,TRUE,170,"FST","Follistatin","FST","P19883"
"X4436.1",97,0.9720528956488,0.150854481277024,TRUE,171,"ENTPD3","Ectonucleoside triphosphate diphosphohydrolase 3","ENTP3","O75355"
"X4460.8",97,0.9720528956488,0.259339057721578,TRUE,172,"PDPK1","3-phosphoinositide-dependent protein kinase 1","PDPK1","O15530"
"X5009.11",97,0.9720528956488,0.125969328622455,TRUE,173,"MSN","Moesin","Moesin","P26038"
"X5024.67",97,0.9720528956488,0.151223757305201,TRUE,174,"RB1","Retinoblastoma-associated protein","Rb","P06400"
"X5754.76",97,0.9720528956488,0.301895612494475,TRUE,175,"INSL6","Insulin-like peptide INSL6","INSL6","Q9Y581"
"X5756.66",97,0.9720528956488,0.197384338446751,TRUE,176,"PAPPA2","Pappalysin-2","PAPP2","Q9BXP8"
"X5900.11",97,0.9720528956488,0.332467989944383,TRUE,177,"HINT1","Histidine triad nucleotide-binding protein 1","HINT1","P49773"
"X6447.73",97,0.9720528956488,0.110243362976148,TRUE,178,"PTX3","Pentraxin-related protein PTX3","PTX3","P26022"
"X6538.90",97,0.9720528956488,0.186752759343337,TRUE,179,"KIAA2013","Uncharacterized protein KIAA2013","K2013","Q8IYS2"
"X6899.37",97,0.9720528956488,0.137935244050212,TRUE,180,"PCBD2","Pterin-4-alpha-carbinolamine dehydratase 2","PHS2","Q9H0N5"
"X6961.14",97,0.9720528956488,0.125255031408301,TRUE,181,"IGFL3","Insulin growth factor-like family member 3","IGFL3","Q6UXB1"
"X7251.64",97,0.9720528956488,0.272050722313769,TRUE,182,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","C1QT3","Q9BXJ4"
"X8391.12",97,0.9720528956488,0.351621736445287,TRUE,183,"DEFB115","Beta-defensin 115","DB115","Q30KQ5"
"X8601.167",97,0.9720528956488,0.219037705067725,TRUE,184,"LRP1","Low-density lipoprotein receptor-related protein 1, soluble:Cytoplasmic domain","sLRP1:CD","Q07954"
"X8780.2",97,0.9720528956488,0.215415164021735,TRUE,185,"PCDH10","Protocadherin-10:Cytoplasmic domain","PCD10:CD","Q9P2E7"
"X8913.22",97,0.9720528956488,0.219172965437107,TRUE,186,"SIGLEC11","Sialic acid-binding Ig-like lectin 11:Cytoplasmic domain, Isoform 2","SIG11:CD","Q96RL6"
"X9786.310",97,0.9720528956488,0.0916823268613104,TRUE,187,"IER3","Radiation-inducible immediate-early gene IEX-1","IEX1","P46695"
"X9875.107",97,0.9720528956488,0.238079799898551,TRUE,188,"THOC1","THO complex subunit 1","THOC1","Q96FV9"
"X9894.13",97,0.9720528956488,0.222766278525682,TRUE,189,"MYO6","Unconventional myosin-VI","MYO6","Q9UM54"
"X9901.28",97,0.9720528956488,0.224689308597689,TRUE,190,"EGLN1","Egl nine homolog 1","EGLN1","Q9GZT9"
"X6382.17",96,0.972052259561248,0.280925656774494,TRUE,191,"MANBA","Beta-mannosidase","MANBA","O00462"
"X12493.42",97,0.972013440913246,0.235704125269937,TRUE,192,"OTUB2","Ubiquitin thioesterase OTUB2","OTUB2","Q96DC9"
"X9002.36",97,0.972013440913246,0.306507324073154,TRUE,193,"SERPINA11","Serpin A11","SPA11","Q86U17"
"X12804.5",97,0.971960834599173,0.243425133857547,TRUE,194,"GMEB2","Glucocorticoid modulatory element-binding protein 2","GMEB2","Q9UKD1"
"X17396.23",97,0.971947683020655,0.179267794714854,TRUE,195,"ADH1A","Alcohol dehydrogenase 1A","ADH1A","P07327"
"X19360.22",97,0.971947683020655,0.164773623514297,TRUE,196,"LRRTM1","Leucine-rich repeat transmembrane neuronal protein 1","LRRT1","Q86UE6"
"X2443.10",97,0.971934531442136,0.283824612441362,TRUE,197,"FGF8","Fibroblast growth factor 8 isoform B","FGF-8B","P55075"
"X5526.53",97,0.971934531442136,0.381981741126239,TRUE,198,"TNFRSF18","Tumor necrosis factor receptor superfamily member 18","GITR","Q9Y5U5"
"X21770.18",97,0.971921379863618,0.178629956037782,TRUE,199,"B3GAT1","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1","B3GA1","Q9P2W7"
"X13618.15",97,0.9719082282851,0.253899717427186,TRUE,200,"MAD1L1","Mitotic spindle assembly checkpoint protein MAD1","MD1L1","Q9Y6D9"
"X8813.160",97,0.971895076706582,0.259737474771546,TRUE,201,"TXN","Thioredoxin","Thioredoxin","P10599"
"X9070.1",96,0.971889266502507,0.245010212610481,TRUE,202,"C17orf67","Uncharacterized protein C17orf67","CQ067","Q0P5P2"
"X11149.3",97,0.971855621971027,0.244853174622527,TRUE,203,"TLR1","Toll-like receptor 1:Cytoplasmic domain","TLR1:CD","Q15399"
"X2505.49",97,0.971855621971027,0.321114634403371,TRUE,204,"GFRA3","GDNF family receptor alpha-3","GFRa-3","O60609"
"X4493.92",97,0.971855621971027,0.118780365454636,TRUE,205,"IL11","Interleukin-11","IL-11","P20809"
"X3302.58",97,0.971816167235472,0.277539240796365,TRUE,206,"CST7","Cystatin-F","CYTF","O76096"
