"protein_id","rank_EMCI","loess_corr_EMCI","rank_LMCI","loess_corr_LMCI","rank_AD","loess_corr_AD"
"X18942.11",1743,0.785306799015766,5954,-0.485465087068801,5902,-0.717254213436968
"X3421.54",1744,0.78507391450169,4931,-0.230732446617742,4600,-0.372234055542742
"X12658.72",1745,0.784403583096747,5894,-0.46478673629469,4431,-0.325939342138288
"X9243.10",1746,0.78431828060131,2789,0.178593688151561,4562,-0.362493516757638
"X4423.77",1747,0.783673563810978,4099,-0.0891369268922053,1441,0.55184681041342
"X4961.17",1748,0.783644156070315,6768,-0.765528953042779,5171,-0.520054877296831
"X7842.52",1749,0.783190578158458,2631,0.209312762531642,2039,0.393774123744209
"X12400.25",1750,0.783113114310355,425,0.756060594131125,312,0.850374491198306
"X3367.8",1751,0.783037574674078,3867,-0.0406977562073574,5084,-0.499270776097736
"X12842.43",1752,0.782984185134542,6708,-0.738615262180564,4299,-0.28617555284222
"X17699.43",1753,0.782464732432313,1367,0.501438880074956,3651,-0.0836335022419395
"X12871.10",1754,0.782348761505032,4996,-0.240487707825472,6610,-0.854354443980183
"X8280.238",1755,0.781849912739965,5085,-0.258205461437898,4787,-0.418871200015782
"X3313.21",1756,0.781810324811021,5065,-0.253729106726949,4136,-0.236677816657161
"X24470.20",1757,0.781739301428115,4791,-0.206286708135853,4757,-0.412163894971494
"X17419.17",1758,0.781554949241698,5493,-0.361742168609651,2752,0.187656866868361
"X11557.3",1759,0.781432047784087,112,0.851982056283746,105,0.912331577597601
"X2966.65",1760,0.781417593013619,843,0.639095584221565,5345,-0.563731563731564
"X17676.13",1761,0.781346016763759,2904,0.155239915517299,6245,-0.787128550104226
"X18282.1",1762,0.781309357575679,6018,-0.507024438025676,1420,0.557830778639206
"X2992.59",1763,0.780713074257061,1003,0.595841215039181,2629,0.220985368037608
"X14158.17",1764,0.780444841907007,5084,-0.257995949243883,4768,-0.414493507619605
"X10419.1",1765,0.780043261313079,6189,-0.557214674608392,5078,-0.49678802309096
"X12511.83",1766,0.779922257369026,5449,-0.34849636047981,160,0.891138742478819
"X6577.64",1767,0.779564847717026,2883,0.1589107975427,1279,0.595957204763502
"X11262.39",1768,0.779505188809533,2564,0.222472745563295,4500,-0.346574793439388
"X2571.12",1769,0.779302071340809,3819,-0.0298095029471878,4352,-0.301362863202693
"X24915.123",1770,0.779213676474203,3448,0.04330740545064,325,0.845947210972954
"X13097.11",1771,0.779152225745397,3240,0.0888513575909558,1609,0.504287504287504
"X18895.54",1772,0.778963378487783,368,0.774002033360519,939,0.685917544684492
"X14045.12",1773,0.778769585224447,6284,-0.588352120443178,1440,0.552095147137826
"X10708.3",1774,0.778702243549433,4522,-0.15682833993421,3418,-0.0121060280260138
"X25960.15",1775,0.778164813192987,5156,-0.276662897575811,6469,-0.82262354752905
"X7152.5",1776,0.77798466189809,419,0.756606982403233,2282,0.322627948419509
"X5694.57",1777,0.777892485804882,66,0.869190810962982,384,0.82952923924694
"X16802.31",1778,0.777413170120198,3435,0.0459914619238052,2890,0.146367108271095
"X19139.3",1779,0.777302558808348,4615,-0.173979537493494,2631,0.220456256741081
"X21891.31",1780,0.7770014502372,31,0.889274957675977,3127,0.0769038553852426
"X5487.7",1781,0.776683468294586,3798,-0.0240404486617345,5910,-0.719976744371262
"X12820.1",1782,0.776651181083008,4393,-0.137032436869259,1015,0.665989360372979
"X13982.33",1783,0.776479119042352,826,0.644730775356912,6902,-0.927430350637986
"X11659.31",1784,0.776466828896591,1030,0.586929107744043,3602,-0.0690490241966666
"X2685.21",1785,0.776466828896591,2512,0.230285103872214,1906,0.430747075417727
"X8382.47",1786,0.776386942949143,5635,-0.398520477579066,3729,-0.110930218360162
"X21328.2",1787,0.77624560627289,194,0.821475536907705,1690,0.484694850499431
"X13741.36",1788,0.776233316127129,5903,-0.471318002846025,6167,-0.774125355247868
"X14254.27",1789,0.7759902176248,6168,-0.549194204597604,6019,-0.741453170936581
"X21124.17",1790,0.775678755106794,4135,-0.0946747658621273,6539,-0.83718345794454
"X3195.50",1791,0.775164073445911,5136,-0.271754596098039,5595,-0.635110568443902
"X14008.22",1792,0.774961128562166,6869,-0.81176219970498,5262,-0.541803184164649
"X22786.57",1793,0.774776933854436,5273,-0.30379585745192,4001,-0.199016261926838
"X20931.156",1794,0.77440098036054,4577,-0.167028191026585,6460,-0.820980713210103
"X19122.47",1795,0.773695401027456,3786,-0.0214923283600232,5309,-0.553724053724054
"X18225.13",1796,0.773369712164786,4953,-0.233914360411904,4615,-0.375354434329593
"X12729.12",1797,0.77329925656408,2162,0.30416468189137,5770,-0.685138058695495
"X23340.37",1798,0.772859228546555,5052,-0.25125231120934,3088,0.0891348234071794
"X20972.37",1799,0.771716687559915,890,0.627567882333432,6579,-0.84658485792005
"X23305.38",1800,0.77149260026313,6805,-0.780890521627988,5208,-0.528588968707815
"X3365.7",1801,0.771415578988767,4399,-0.137974207836525,6103,-0.76151854532431
"X16614.27",1802,0.771280515815182,968,0.60512747340046,4259,-0.274258354449873
"X8687.26",1803,0.771255807093872,770,0.659664724325033,2883,0.148672019359124
"X6364.7",1804,0.770518398348204,1432,0.482385879394853,5267,-0.543613922261019
"X21477.105",1805,0.769864894973099,6886,-0.821927829001841,5640,-0.645979204150499
"X20558.4",1806,0.769840313626632,6292,-0.590476722490978,1051,0.656652702336769
"X19572.10",1807,0.76981171496694,1860,0.373980603244832,2859,0.155226330748828
"X16561.9",1808,0.769774844529656,6030,-0.511035097123509,5354,-0.566024212056052
"X25123.198",1809,0.769466345624223,5516,-0.368884226926177,3523,-0.0421442333616092
"X6994.19",1810,0.769442617029785,2658,0.203737625766942,1466,0.544823867484695
"X23591.9",1811,0.76912157674912,6763,-0.764459027751807,1462,0.545543345543346
"X5280.68",1812,0.769100511781036,2309,0.268579009631264,1657,0.49257264603184
"X3516.60",1813,0.769074306221272,4887,-0.223563393480365,5753,-0.680850644098558
"X23320.11",1814,0.768705601848438,697,0.678701974084361,3172,0.0663168346780822
"X11699.16",1815,0.768656441265393,1191,0.547200444257623,5837,-0.701117226595122
"X18877.15",1816,0.76856543935741,5968,-0.490190597854864,6434,-0.817298271225004
"X5129.12",1817,0.768355332694246,4760,-0.200529098488676,3209,0.0524080857414191
"X12704.26",1818,0.768300767069668,6969,-0.871052595525476,4575,-0.365994680106398
"X12986.12",1819,0.768252879134576,6592,-0.692182019313668,564,0.782980353052539
"X5014.49",1820,0.768187741176026,6910,-0.836692903061598,4274,-0.277518034102043
"X6502.50",1821,0.768127964997665,316,0.78622030087656,2473,0.268443444924477
"X11633.89",1822,0.767262380631637,1002,0.595872106251615,3447,-0.0203915224924872
"X8352.26",1823,0.767144753336775,3276,0.0807877860004859,4755,-0.412019227607794
"X23354.12",1824,0.767140456898187,2709,0.192959558710361,5748,-0.679969067339588
"X25080.16",1825,0.767138608263894,1708,0.411851003325998,1443,0.55167992836647
"X8952.65",1826,0.767046432170686,1353,0.503970166866557,5221,-0.530856891098354
"X7198.197",1827,0.766935820858835,771,0.659610734683331,5426,-0.587934741867393
"X5034.79",1828,0.766588839297232,5388,-0.333496786536815,6358,-0.803621803621804
"X7932.23",1829,0.765783062754553,3512,0.0321739700511745,4092,-0.224859113715124
"X12653.13",1830,0.765714555497852,952,0.60997021847006,4401,-0.318748232756637
"X9271.101",1831,0.765455724330687,6922,-0.842558491992179,232,0.872692719943711
"X23381.8",1832,0.765415735482394,6990,-0.893840938802741,5772,-0.685611515522151
"X3339.33",1833,0.765280203956376,4093,-0.0884686624687766,5152,-0.514377712445751
"X19765.17",1834,0.765243600166564,3033,0.131670158690419,3491,-0.0341683794949022
"X22802.13",1835,0.765052846270545,6602,-0.695768369011488,3925,-0.174676951938288
"X14056.4",1836,0.764744960317844,3187,0.0997907616237528,2881,0.149121200404295
"X8767.44",1837,0.764642896092694,6859,-0.807615238350189,211,0.879110690260599
"X21595.8",1838,0.764127485726156,2255,0.283297726134257,5150,-0.51386269536754
"X16057.6",1839,0.76404149153209,1994,0.34546043523364,5017,-0.482511688465408
"X10580.14",1840,0.7640393561505,3349,0.0632912856861891,1977,0.412111288657421
"X13392.13",1841,0.763820268908389,1819,0.382504679814107,1686,0.485746976780888
"X13578.98",1842,0.763718686308403,6053,-0.516873903860576,5615,-0.639254631419714
"X16293.1",1843,0.763596391684479,4075,-0.0851123647385475,6346,-0.800972750768229
"X17746.77",1844,0.763273357422019,1097,0.568942844251453,3274,0.0324120652581326
"X9082.25",1845,0.763216950934322,2444,0.242787562329113,3623,-0.0743919038882642
"X6369.82",1846,0.763052134798319,442,0.748720638311821,1851,0.445963451763298
"X19302.7",1847,0.762966103777991,6419,-0.629507412625076,5565,-0.6231809722962
"X15584.9",1848,0.762811837061005,4138,-0.0950607327328806,5691,-0.665238695226096
"X16035.8",1849,0.761980901061961,3842,-0.0347461908379578,3570,-0.0565978181531238
"X3293.2",1850,0.761718762294747,6209,-0.562569710026387,6065,-0.751819668016579
"X25438.288",1851,0.761080720396331,3470,0.039246613114084,6395,-0.809614901944823
"X9231.23",1852,0.76099968045621,945,0.611946054134487,5115,-0.506855260302618
"X9735.44",1853,0.760349706271338,6261,-0.581134617360627,4722,-0.403952276721028
"X7148.42",1854,0.760326100977787,6629,-0.708356612017026,6051,-0.748495763717889
"X19161.1",1855,0.759848055956316,1768,0.393072210568062,5804,-0.693438251934708
"X21509.29",1856,0.759846013930334,1268,0.526096967358782,4695,-0.397621286057513
"X7919.278",1857,0.759759532914719,1725,0.407496348669577,429,0.814773868620523
"X7713.102",1858,0.759703070078411,6241,-0.575263488733519,4422,-0.323140859981719
"X2190.55",1859,0.759500282673353,3473,0.0389226752638744,4793,-0.420265267338712
"X10063.10",1860,0.759474729754134,6351,-0.608528237880682,2535,0.249884683218017
"X3314.74",1861,0.759444977017427,2681,0.198855419595926,4869,-0.441505066645624
"X5133.17",1862,0.759385208762645,2956,0.145508497880147,1732,0.47227253301858
"X23038.63",1863,0.759223754393727,998,0.596680537129405,2830,0.162691629358296
"X14049.17",1864,0.759089977725341,4960,-0.234859911471191,6330,-0.798875798875799
"X23408.1",1865,0.758879630312416,4519,-0.156400279203576,1748,0.467509467509467
"X6915.2",1866,0.758061419439312,6767,-0.765282963901951,1231,0.60915653248358
"X6647.55",1867,0.757884128505764,1888,0.36710804219411,3516,-0.0400835724509385
"X6600.70",1868,0.757280526656708,3530,0.0284364951768489,479,0.802242904214116
"X5628.21",1869,0.75707912395841,692,0.679158841382289,4874,-0.443530409737429
"X6107.3",1870,0.756833321043188,3951,-0.0592792636742278,6693,-0.874415576729597
"X9461.2",1871,0.756417914594504,3921,-0.0525709112095669,4108,-0.230928788873635
"X17231.1",1872,0.756292554629698,4390,-0.136647783146748,6036,-0.744793618854103
"X18821.9",1873,0.756243394046654,4840,-0.21421932906301,6213,-0.781920525011015
"X3184.25",1874,0.756056345295529,6539,-0.673320433908821,5514,-0.607346471760273
"X13727.44",1875,0.755923850256864,5786,-0.435268347801272,2385,0.29377208870076
"X16320.139",1876,0.755899269965342,5021,-0.246690667732214,4181,-0.24790067927903
"X21217.20",1877,0.755819384017895,2614,0.212877300826427,3601,-0.0685262998691418
"X10623.19",1878,0.755817703361626,805,0.651235254402765,6625,-0.857411289064355
"X16597.11",1879,0.755812599342178,4749,-0.196199466964809,5046,-0.490928698717064
"X18259.15",1880,0.755696733206488,2104,0.318912957128368,3658,-0.0869981074095932
"X9495.10",1881,0.755285528165835,6444,-0.636303869426062,926,0.690401179258917
"X4923.79",1882,0.755126449805643,5815,-0.441106604983179,6211,-0.781725681725682
"X22504.3",1883,0.754989799179018,55,0.872673142852735,1500,0.536709343538958
"X20380.50",1884,0.754909913231571,4593,-0.168879974919413,972,0.675997711625338
"X6234.74",1885,0.754779455736921,6029,-0.510595467183939,3457,-0.0251452354114281
"X12392.30",1886,0.754615786524988,6328,-0.60209410916529,6979,-0.969606702044413
"X7551.33",1887,0.754455177838409,2857,0.163114276789467,5869,-0.711954127294128
"X24708.7",1888,0.754285032458214,6673,-0.726090703878514,5939,-0.725053830257663
"X12563.2",1889,0.754156253737638,3554,0.0240485289750838,6279,-0.792452698114925
"X18231.147",1890,0.753650576610511,6607,-0.697289168484123,4765,-0.413465901244797
"X9017.58",1891,0.753400857374872,560,0.715747807641,5609,-0.637656690505392
"X4991.12",1892,0.753146277314849,247,0.803107489520225,898,0.69848691089148
"X13577.25",1893,0.753104770372017,5069,-0.254820841375928,6616,-0.855875575148941
"X15457.14",1894,0.752999148628776,6860,-0.807646475826138,4211,-0.26184048080967
"X15476.6",1895,0.752420799376045,4536,-0.15899955149996,5193,-0.525942128047391
"X18210.12",1896,0.752299237679171,3586,0.0172604499496203,1537,0.524546015724102
"X8681.93",1897,0.752267762830722,6843,-0.796030088847713,913,0.694324980667218
"X7765.15",1898,0.75165949571474,6557,-0.678578611034726,4121,-0.234275643934163
"X4472.5",1899,0.751499397782858,6998,-0.900999610123916,3827,-0.145047145047145
"X6334.9",1900,0.751153553195641,3052,0.127006775700034,3741,-0.115464283600639
"X21483.155",1901,0.750786569328712,1535,0.456586481586826,1060,0.653219177631795
"X7841.84",1902,0.75073808519612,2411,0.249989666025632,3808,-0.137566137566138
"X3352.80",1903,0.750066915840834,1275,0.523529842774451,3588,-0.064436158949978
"X11122.97",1904,0.749435026470348,322,0.78575367611614,2982,0.122264580987396
"X20408.11",1905,0.749328011985622,3460,0.0413205867398718,975,0.675642619005346
"X12458.79",1906,0.749324041983138,225,0.810835721089511,1650,0.494269199660689
"X25941.4",1907,0.749026643375352,6611,-0.700326637332295,3323,0.0157753184325949
"X23519.91",1908,0.748970217609279,5729,-0.42087100972736,603,0.772975772975773
"X21111.49",1909,0.748780157459533,1008,0.594018498798306,1735,0.471541471541472
"X9059.14",1910,0.748748874774168,3590,0.0163665742415419,476,0.80342335588829
"X20998.19",1911,0.748640886753231,1359,0.502210628702803,2261,0.328503328503328
"X24216.30",1912,0.748512892362904,6239,-0.57502439174884,4678,-0.392482150356993
"X22833.74",1913,0.748250084273562,5672,-0.4086020784595,5094,-0.501673538366442
"X13991.47",1914,0.748236032850274,6731,-0.747916059577507,1503,0.534986486753073
"X12853.112",1915,0.748211783791756,1700,0.415443484970465,5289,-0.547517942178024
"X13078.3",1916,0.747884471504863,6730,-0.747556004612258,5630,-0.643628743812999
"X15297.3",1917,0.747603936896147,5946,-0.482175251385184,1831,0.450829535815036
"X12431.13",1918,0.747484380655619,6321,-0.599138251542928,3159,0.0699987111391495
"X10396.6",1919,0.747059715114048,1151,0.558623212143258,4572,-0.365491365491366
"X14114.18",1920,0.747038074871568,68,0.869105970097451,2070,0.382703487386122
"X2962.50",1921,0.746992578230736,3699,-0.00612782433313151,4521,-0.351449351449351
"X4763.31",1922,0.746859867758032,5035,-0.247904918467666,5223,-0.531373372532549
"X12538.19",1923,0.746810707174987,3547,0.0257800536180099,775,0.730633563966897
"X3091.70",1924,0.746355971781825,2206,0.296036527771637,2049,0.39035525075127
"X4159.130",1925,0.746194628621553,4118,-0.0928166225095171,6371,-0.805234096243335
"X17787.1",1926,0.746061008283558,1004,0.595824321052005,6011,-0.73986573986574
"X25064.34",1927,0.745960203201622,1744,0.400934792082033,6188,-0.777461215463617
"X15558.63",1928,0.745923327576076,4052,-0.0789343620562211,6018,-0.741177594953847
"X19238.12",1929,0.745910643186503,196,0.820886003692666,2361,0.298271225003781
"X13700.10",1930,0.74561660931791,6697,-0.735748042052577,5175,-0.520871870760883
"X18302.204",1931,0.745564420943298,5865,-0.45387549217343,2250,0.332532882910383
"X23259.23",1932,0.745458240883454,3036,0.130872017894142,4322,-0.291945315736521
"X3719.2",1933,0.745427746161422,5163,-0.278236175586038,3519,-0.0406770406770407
"X15460.9",1934,0.745399950899236,5781,-0.434583214427827,843,0.713940015650378
"X17748.21",1935,0.744949121387902,5937,-0.480238488444648,5427,-0.588028598949925
"X10490.3",1936,0.744856573998968,1924,0.360569096889375,4857,-0.438230323594589
"X11355.10",1937,0.744652886458947,6425,-0.631481263446327,2022,0.399652688274159
"X20430.8",1938,0.744380165809502,1915,0.361514640833909,2293,0.320089598208036
"X24471.2",1939,0.744254266415707,1714,0.409962631455137,8,0.98430303153639
"X15324.58",1940,0.744143745544822,1147,0.559668195087714,6335,-0.799372669704681
"X12077.32",1941,0.743559963621169,2177,0.301557369950161,4231,-0.266895948228495
"X23654.6",1942,0.743515963034846,5537,-0.373452514434815,4301,-0.286559286559287
"X25948.18",1943,0.743452162378879,2238,0.288484057071296,3335,0.0110618235682942
"X25285.14",1944,0.743098733262816,4175,-0.0999414580084104,5552,-0.618304103524604
"X5384.67",1945,0.743069784657686,1293,0.520167660671242,1629,0.498918035233386
"X9456.34",1946,0.742724588781105,6308,-0.593816643463975,6850,-0.902888744221525
"X21390.68",1947,0.742607477324681,4780,-0.205014095152887,5984,-0.733865322693546
"X19286.30",1948,0.742467485141363,2765,0.183029448874384,6806,-0.888395704694456
"X20517.1",1949,0.742410834992503,3271,0.0826125810477251,6691,-0.874126242002196
"X2474.54",1950,0.742349384263697,4296,-0.122305047113081,4982,-0.475699170792974
"X7090.17",1951,0.742257208170489,216,0.815683219633719,5253,-0.540352330788503
"X25209.15",1952,0.742202106296858,6913,-0.838369085533645,6088,-0.757979066186396
"X23706.13",1953,0.741771743687317,6545,-0.67547447611774,1991,0.408118411591529
"X23702.98",1954,0.741322273080292,2293,0.274874514036614,5079,-0.497455497455497
"X5115.31",1955,0.741040483740137,499,0.734239845126856,4552,-0.359886370361603
"X6558.5",1956,0.740788535752034,1184,0.549660829358025,2418,0.28333909928977
"X24892.8",1957,0.740137158026694,5633,-0.398347354704606,5029,-0.485444490474969
"X8833.20",1958,0.739740773148177,1463,0.47485629972563,1582,0.512327302156194
"X9361.7",1959,0.739673899022213,3002,0.137268664026316,2499,0.26069716517725
"X21901.14",1960,0.739307573187818,6678,-0.728598793660641,1281,0.595759931085729
"X11567.23",1961,0.739288355916466,6695,-0.735734601824756,4225,-0.26514538412625
"X18310.26",1962,0.739190816803087,804,0.652202584561276,3329,0.0133554279852439
"X7758.217",1963,0.73872551935648,941,0.613376721076296,3205,0.0549822794254803
"X15453.3",1964,0.738683218240304,6630,-0.709161656556464,6198,-0.780092455596983
"X17827.53",1965,0.738508713713345,1919,0.361063441685402,4347,-0.300454387037804
"X17467.1",1966,0.738407389659104,4899,-0.226262860877148,5858,-0.709347743913536
"X21314.11",1967,0.73832440496799,5019,-0.246613114083969,1779,0.459930428149639
"X6478.2",1968,0.738186739688085,114,0.851513059708687,3312,0.020194248814714
"X11988.24",1969,0.73788375708971,531,0.721856651044322,1808,0.45457829932366
"X11375.49",1970,0.73770628438073,3534,0.0280289312751586,1376,0.572600175013737
"X14102.6",1971,0.737629968291424,5395,-0.334263137163482,5658,-0.651648351648352
"X23324.6",1972,0.737298324908566,4063,-0.0818370424026738,3912,-0.170964000081402
"X20426.34",1973,0.737105663216007,6086,-0.528590606140534,1225,0.609779513786142
"X6962.5",1974,0.736945641237326,4628,-0.176210276269964,5824,-0.698578971941107
"X8951.162",1975,0.736719187697111,5783,-0.434634329662998,572,0.781083313500119
"X9754.33",1976,0.736568108424558,4923,-0.23006143249945,2531,0.250938693916737
"X7638.30",1977,0.736247326893297,2794,0.177538179922758,4770,-0.415491244336602
"X22104.39",1978,0.736228891674655,5791,-0.436061198610109,4954,-0.469807263616816
"X20533.39",1979,0.736179731091611,3926,-0.053317402609673,6702,-0.87682231559843
"X21290.66",1980,0.735761866135732,6095,-0.530740987111957,6973,-0.966937327445274
"X21951.32",1981,0.735693107637687,6729,-0.746726877971841,2824,0.164696066261015
"X6273.58",1982,0.735321704425993,2785,0.179352522375515,3441,-0.0189843035910385
"X8597.1",1983,0.734640042310024,3686,-0.00330389835890304,6077,-0.755623388956722
"X4151.6",1984,0.734514416340978,5209,-0.289484745998018,4747,-0.410120743454077
"X17455.42",1985,0.734359410163197,6316,-0.597478903929469,6831,-0.895805775453306
"X16852.10",1986,0.7340312356396,4,0.940322774307968,896,0.698829179611716
"X10693.43",1987,0.733985191300534,5734,-0.421443331925242,3679,-0.0943928371572468
"X10616.67",1988,0.73293135278874,5013,-0.244423831872554,3231,0.0483770483770484
"X15370.5",1989,0.732482673095929,1288,0.520557883419247,3578,-0.0601090601090601
"X23521.29",1990,0.732225264359587,1976,0.348984294998738,3809,-0.137847059701391
"X3413.50",1991,0.732218284368961,6399,-0.622334743491356,4155,-0.241362936432026
"X19135.5",1992,0.731651737096886,1363,0.501826006810408,6008,-0.739551032122132
"X25256.153",1993,0.731318978443084,3377,0.0589644015441038,5735,-0.675993949137481
"X3060.43",1994,0.731046793496003,3405,0.051604036529133,5923,-0.722516924663202
"X4693.72",1995,0.730550965487937,2835,0.16719303753958,5402,-0.581766651542351
"X21220.11",1996,0.73047179851011,1801,0.386565834583451,2500,0.260505260505261
"X16055.3",1997,0.73033693011881,6009,-0.503482050413949,4041,-0.211962036650152
"X22007.1",1998,0.730210085561038,6656,-0.720016720458848,1574,0.514333392123079
"X2961.1",1999,0.729997787773763,3891,-0.046215133296569,4999,-0.479066612399946
"X23325.18",2000,0.729973426898171,1235,0.537276034943782,5470,-0.598098833782261
"X10442.1",2001,0.729801025508723,6076,-0.524790835978879,1902,0.431615704884273
"X8306.54",2002,0.729703290965213,6252,-0.578350225280641,661,0.756895358775726
"X11361.73",2003,0.729684389056854,4244,-0.113509364886856,6682,-0.872100898910392
"X11618.83",2004,0.729684389056854,4571,-0.165998866217524,68,0.934202652673387
"X9960.2",2005,0.729463166433154,5284,-0.306375666958068,722,0.742268530766465
"X2723.9",2006,0.729449013620099,4230,-0.11191505758445,1777,0.460335462305259
"X24679.35",2007,0.729432441068751,3850,-0.0373685448634641,6192,-0.778276736897801
"X14078.69",2008,0.729033029705962,4171,-0.0994450636113671,5703,-0.669536077928597
"X9242.11",2009,0.728977120629769,221,0.811975224781649,4586,-0.368687787873273
"X12338.27",2010,0.728965415529828,3705,-0.00816786150885623,5616,-0.640055081842664
"X9332.6",2011,0.728627436521397,4326,-0.128307673138489,6547,-0.838097577894676
"X8397.147",2012,0.728612691928906,93,0.8575820767272,3163,0.0689404885460971
"X10990.21",2013,0.728612522896726,6650,-0.717883947646714,5809,-0.694974529426641
"X24713.4",2014,0.728487584650113,175,0.827526233181263,1883,0.437112439420541
"X10435.2",2015,0.728301747658727,5744,-0.423213657693506,1341,0.582911582911583
"X10668.5",2016,0.728160410982474,5100,-0.260515446822131,5606,-0.63712708081781
"X24447.26",2017,0.727935101564058,252,0.801692389757479,1295,0.593186193311546
"X19555.1",2018,0.727921389160794,6393,-0.619347562067818,4689,-0.395485916806566
"X5404.53",2019,0.727693385443551,1081,0.574237685541188,2781,0.177789614198444
"X5316.54",2020,0.727251553283771,5444,-0.34656280036563,682,0.753065961742058
"X4150.75",2021,0.727182308617184,3755,-0.0164861227338812,2277,0.323877348378739
"X10977.55",2022,0.727024934374941,4694,-0.18712527114327,5268,-0.543824660656505
"X9383.24",2023,0.727013857311933,6155,-0.545814787225092,5845,-0.704843903121938
"X14099.20",2024,0.726906816114839,3482,0.037013755789425,5344,-0.563696382658329
"X5008.51",2025,0.726734754074183,378,0.770297212977567,2827,0.163862092547658
"X17355.56",2026,0.726464370867439,1497,0.466392931167857,1908,0.430668165946618
"X9790.28",2027,0.725992559345827,1170,0.552233050144808,887,0.702221959190652
"X8925.25",2028,0.725772235406687,2571,0.221583594798773,5448,-0.593458404845042
"X13118.5",2029,0.725696236757368,117,0.850699358680185,219,0.877203711375458
"X12860.7",2030,0.72566151638093,3679,-0.0015786345008405,2142,0.363913252881282
"X12732.13",2031,0.725583386315995,4725,-0.191347806146451,6958,-0.957983421291837
"X3727.35",2032,0.72523086801337,4952,-0.23376237370407,6087,-0.757510946689981
"X23386.38",2033,0.725001843521864,5261,-0.301474302858752,6931,-0.944118942876119
"X18212.43",2034,0.724846737549542,1568,0.447695254701915,954,0.681310949346695
"X11120.49",2035,0.724469176680914,6537,-0.672869048124053,3960,-0.186548565491573
"X13588.11",2036,0.724179608075187,3434,0.0467842703441108,5704,-0.669724408672151
"X2750.3",2037,0.724116953027063,4331,-0.128830854308952,4842,-0.43425854688209
"X16074.12",2038,0.724073937516899,3055,0.126042745170599,2758,0.186050455510558
"X5930.54",2039,0.723932600840646,2716,0.191339290190468,4628,-0.379008765527082
"X18185.118",2040,0.72385933642088,3094,0.118559272154109,5324,-0.557917441917903
"X12445.50",2041,0.723225917459381,6911,-0.837826453243471,3429,-0.0159039045765725
"X3283.21",2042,0.723009615535936,5096,-0.259570628092353,6983,-0.97514351660058
"X22465.43",2043,0.722749671061118,6909,-0.836243243562439,1516,0.531672288966483
"X21167.33",2044,0.722688750435355,1847,0.376985353313663,6645,-0.86431516442761
"X3122.6",2045,0.722420912912027,6692,-0.735221887723726,3743,-0.116056104633959
"X21839.3",2046,0.722187400142566,4720,-0.190871459137497,2270,0.3268101503883
"X22371.46",2047,0.721829787529606,3987,-0.0653621740857433,5071,-0.494627494627495
"X2330.2",2048,0.721591328073151,4671,-0.182176476713111,6178,-0.775844495735601
"X19590.46",2049,0.721523732271465,5797,-0.437219687708487,3600,-0.0679476304143405
"X3666.17",2050,0.721498413353629,5407,-0.337439117037974,4159,-0.242027159456811
"X16749.79",2051,0.7210382715139,1200,0.545487506103912,3128,0.0760884575171135
"X16312.45",2052,0.719824370898447,4905,-0.226977763040223,324,0.846069313579845
"X24304.3",2053,0.719707181785933,2557,0.223864192912703,6640,-0.86228182638366
"X12432.23",2054,0.719464675777586,100,0.856294999402258,3410,-0.00987025967791784
"X11121.56",2055,0.719268490524298,502,0.733387580068567,1867,0.441215731918223
"X2418.55",2056,0.719231218771002,1286,0.520970912028682,158,0.891681420731666
"X22795.17",2057,0.718513072053507,1982,0.348231315682249,3774,-0.125351892929581
"X9087.8",2058,0.7184763655363,5350,-0.323834290606398,1166,0.62505870876838
"X23418.66",2059,0.718260698571885,4121,-0.0931562679614304,924,0.691161481656836
"X23246.67",2060,0.717855123761768,5425,-0.342804259706226,4385,-0.313487601349352
"X7786.83",2061,0.717520419243662,6562,-0.681197874941195,1578,0.513154866412841
"X10445.20",2062,0.717505998297258,6463,-0.641177128445214,3893,-0.163125604150638
"X12993.21",2063,0.717369340446627,6596,-0.693460317970711,3900,-0.164572277787641
"X5583.62",2064,0.71661136594974,5649,-0.401566433676553,3459,-0.0263097328256824
"X23650.2",2065,0.71646633729076,5598,-0.389964825119628,2228,0.337959665438857
"X22948.13",2066,0.716134636811724,647,0.689615048382721,4425,-0.324153531527622
"X7655.11",2067,0.716097632917926,5324,-0.316339686595162,4541,-0.357230353555504
"X18218.48",2068,0.715688588829611,676,0.68303066997289,1499,0.538156017175962
"X8222.49",2069,0.71558759186884,1389,0.497395843585272,4882,-0.445835019365281
"X16593.3",2070,0.715404420327716,6339,-0.603869032387596,5195,-0.526099526099526
"X8955.60",2071,0.715399672999216,4663,-0.181023412222484,2951,0.129220834730689
"X15449.33",2072,0.714966939507903,3839,-0.0345723531403286,6230,-0.785142661747976
"X21707.15",2073,0.714899343706216,848,0.636908090347809,2310,0.31563130864782
"X6356.3",2074,0.714837892977411,2401,0.251530027881794,4772,-0.415846336956593
"X21967.20",2075,0.714819457758769,5229,-0.293229313290322,4470,-0.339988032063548
"X17404.5",2076,0.714633002830402,6894,-0.82867265152592,6444,-0.819151986238094
"X15522.2",2077,0.714622815426591,6357,-0.609419649915738,5239,-0.536290869624203
"X25275.30",2078,0.714277620753256,2650,0.205390338467987,4335,-0.29732431135047
"X11350.30",2079,0.714051323648698,3967,-0.0623517873937893,4305,-0.288114667914827
"X2744.57",2080,0.713785397095672,1212,0.543334879273053,2159,0.359794309311975
