"protein_id","n_valid","raw_spearman_rho","residual_spearman_rho","p_value","age_effect_r2","fdr","significant_fdr05","significant_fdr01","sig_cat","direction","rho_shift","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X12934.1",491,0.383830581624976,0.384001990634862,1.0661683999729e-18,0.00169807843314462,7.43135287742302e-18,TRUE,TRUE,"FDR < 0.01","Positive",0.000171409009885659,"HERC5","E3 ISG15--protein ligase HERC5","HERC5","Q9UII4"
"X5756.66",495,-0.38971243713195,-0.38199454999571,1.20965228982441e-18,0.0235262791659403,8.42307583520876e-18,TRUE,TRUE,"FDR < 0.01","Negative",0.00771788713624044,"PAPPA2","Pappalysin-2","PAPP2","Q9BXP8"
"X4217.49",494,-0.395207396891086,-0.382146048766604,1.26675327896379e-18,0.0368535828364691,8.8119232563469e-18,TRUE,TRUE,"FDR < 0.01","Negative",0.013061348124482,"HSD17B10","3-hydroxyacyl-CoA dehydrogenase type-2","ERAB","Q99714"
"X11243.90",461,0.395761526774677,0.394438599220265,1.30260049442173e-18,0.00054511891654988,9.0522980787939e-18,TRUE,TRUE,"FDR < 0.01","Positive",-0.0013229275544121,"ADGRF1","Adhesion G-protein coupled receptor F1","GPR110","Q5T601"
"X13067.5",495,0.391702044866497,0.381637321365675,1.30991595374817e-18,0.0163766620152341,9.09411422795434e-18,TRUE,TRUE,"FDR < 0.01","Positive",-0.0100647235008223,"PRKG1","cGMP-dependent protein kinase 1, beta isozyme","KGP1B","Q13976"
"X17778.19",495,-0.3887797914556,-0.381241574882005,1.43055816851707e-18,0.0224827411617496,9.92184155491293e-18,TRUE,TRUE,"FDR < 0.01","Negative",0.00753821657359521,"RAB32","Ras-related protein Rab-32","RAB32","Q13637"
"X12612.37",495,0.388326588774338,0.381226922483289,1.4352288737682e-18,0.010615517735489,9.94438997106456e-18,TRUE,TRUE,"FDR < 0.01","Positive",-0.0070996662910488,"PSMB1","Proteasome subunit beta type-1","PSB1","P20618"
"X20936.8",489,0.362257395116482,0.3833212576995,1.45714128815043e-18,0.0145764490378486,1.00862398453496e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0210638625830178,"TATDN3","Putative deoxyribonuclease TATDN3","TATD3","Q17R31"
"X18945.11",492,-0.390482579887528,-0.382012331954207,1.53106934006023e-18,0.0314814613450861,1.05875031857077e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0084702479333203,"RGS1","Regulator of G-protein signaling 1","RGS1","Q08116"
"X11590.5",494,-0.391955704907818,-0.381268217565858,1.53982590120554e-18,0.0228662737178855,1.06375546725294e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0106874873419599,"RBM23","Probable RNA-binding protein 23","RBM23","Q86U06"
"X21604.2",494,0.365340563609354,0.38124054515642,1.54931602470071e-18,0.010485538148749,1.06925702000281e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0158999815470656,"CUTA","Protein CutA","CUTA","O60888"
"X9400.40",495,-0.387412811480704,-0.380354181754861,1.74225677376441e-18,0.0100848509996282,1.20123117128147e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00705862972584276,"LGALS7","Galectin-7","Galectin-7","P47929"
"X23359.25",493,0.38519538081894,0.380903198747108,1.80767224196832e-18,0.00537507976531373,1.24510757669499e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00429218207183152,"WTAP","Pre-mRNA-splicing regulator WTAP","FL2D","Q15007"
"X12558.3",495,-0.386482720870467,-0.380152819673286,1.82180161903085e-18,0.015309295061227,1.25360710621917e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00632990119718052,"UBASH3B","Ubiquitin-associated and SH3 domain-containing protein B","UBS3B","Q8TF42"
"X3709.4",485,0.38495118511202,0.38372920078637,1.83805232038157e-18,0.135451237333776,1.26354823398164e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00122198432564952,"GPT","Alanine aminotransferase 1","ALT","P24298"
"X20064.24",495,0.38758446243031,0.379974058199865,1.89540724863589e-18,0.127691142240493,1.30169880163671e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00761040423044507,"FN1","Fibronectin-1 Fragment 2","FN1.2","P02751"
"X5024.67",494,-0.386495576798258,-0.380203585821762,1.94961366275662e-18,0.0105512734406002,1.33761446695496e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00629199097649569,"RB1","Retinoblastoma-associated protein","Rb","P06400"
"X3453.87",495,-0.393100746203995,-0.379817833552978,1.96212505281367e-18,0.0281093785541153,1.34488121281406e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0132829126510175,"LYN","Tyrosine-protein kinase Lyn","LYN","P07948"
"X15511.37",492,0.360087413328304,0.380860938943228,1.97535207567844e-18,0.0196519246974123,1.35262378202615e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0207735256149237,"NPTXR","Neuronal pentraxin receptor","NPTXR","O95502"
"X8219.14",483,-0.389057984573094,-0.384122554568079,1.98143918844011e-18,0.015318053010331,1.35546694482646e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00493543000501528,"ZG16","Zymogen granule membrane protein 16","ZG16","O60844"
"X11955.1",494,0.384815834798973,0.380091941082653,1.9983577072128e-18,0.136382733080298,1.36570690136836e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00472389371631993,"ARHGAP1","Rho GTPase-activating protein 1:Rho-GTPase activating protein domain","RHG01:Rho-GAP","Q07960"
"X6245.4",490,0.392944219136898,0.381483872124276,2.01838998861901e-18,0.0207237911197666,1.37805281386707e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.0114603470126214,"NECTIN2","Nectin-2","Nectin-2","Q92692"
"X5463.22",495,0.374570261182239,0.379596507058307,2.06061957498353e-18,0.000795166026202318,1.40551510445566e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.00502624587606815,"GAS1","Growth arrest-specific protein 1","GAS1","P54826"
"X5028.59",493,0.392917706527506,0.380229202715773,2.09810598768317e-18,0.121930286912811,1.42969187195726e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.0126885038117329,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","sCD163","Q86VB7"
"X5621.64",489,0.372106637498103,0.381521477601999,2.16769773785188e-18,0.00477397310310735,1.47567761454348e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0094148401038967,"THSD1","Thrombospondin type-1 domain-containing protein 1","THSD1","Q9NS62"
"X3182.38",488,0.38889380942982,0.381806378492933,2.20502718495426e-18,0.00411402230352247,1.49963256607812e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00708743093688707,"ENTPD1","Ectonucleoside triphosphate diphosphohydrolase 1","CD39","P49961"
"X23545.6",493,-0.388184017631416,-0.379989567582452,2.21206374361511e-18,0.0219901666000449,1.50295892570551e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0081944500489638,"NDEL1","Nuclear distribution protein nudE-like 1","NDEL1","Q9GZM8"
"X9715.15",493,0.367630879741969,0.379426816950089,2.50417952892789e-18,0.00771882386516783,1.69978465117635e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0117959372081199,"IGSF3","Immunoglobulin superfamily member 3","IGSF3","O75054"
"X10908.2",489,0.375503883479149,0.380271732548999,2.85201046500545e-18,0.000129846441411734,1.93401096876701e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.00476784906984995,"GALNT13","Polypeptide N-acetylgalactosaminyltransferase 13","GLT13","Q8IUC8"
"X20530.2",494,0.37074030487973,0.378469521653038,2.85797524217144e-18,0.00313770512715696,1.9361814865968e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.00772921677330823,"SEMA6D","Semaphorin-6D","SEM6D","Q8NFY4"
"X5452.71",495,-0.384259474245962,-0.37795246609998,2.96138345328798e-18,0.0097904166826091,2.00429865606592e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00630700814598179,"ASGR1","Asialoglycoprotein receptor 1","ASGR1","P07306"
"X13941.82",495,-0.383931955614038,-0.377936409939806,2.97186033775051e-18,0.00321130754350444,2.00944803725312e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.005995545674232,"FARS2","Phenylalanine--tRNA ligase, mitochondrial","SYFM","O95363"
"X2431.17",495,-0.379876659032592,-0.37784054741553,3.0351754969817e-18,0.0162831807213655,2.05028007293701e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00203611161706241,"CTSG","Cathepsin G","Cathepsin G","P08311"
"X2617.56",495,0.381119975502836,0.377795125078656,3.06563776453502e-18,0.00233052279196864,2.06886247982349e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00332485042417924,"ERBB3","Receptor tyrosine-protein kinase erbB-3","ERBB3","P21860"
"X10880.38",494,0.363134651217096,0.378111074363877,3.09222464382152e-18,0.00834621211336197,2.08479630702308e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0149764231467808,"FAM163B","Protein FAM163B","F163B","P0C2L3"
"X9216.100",494,0.379927429531869,0.377248551242359,3.73613366406147e-18,0.00787432899349298,2.51650156891833e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00267887828950925,"PLXNB2","Plexin-B2","PLXB2","O15031"
"X22019.21",490,0.382263839489296,0.378309722196475,4.04766417107846e-18,0.0106267559360648,2.7237163802502e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00395411729282125,"SH2B3","SH2B adapter protein 3","SH2B3","Q9UQQ2"
"X15614.168",489,0.381386006175575,0.378617404922343,4.0934465164682e-18,0.0424280698471505,2.75188031169479e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00276860125323147,"LILRA2","Leukocyte immunoglobulin-like receptor subfamily A member 2","LIRA2","Q8N149"
"X8891.7",487,0.371116119470218,0.37929649897789,4.13147894061261e-18,0.00167590563582312,2.77478523288508e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0081803795076722,"CPVL","Probable serine carboxypeptidase CPVL","CPVL","Q9H3G5"
"X7773.20",494,-0.381881488737827,-0.376779125068568,4.14028473884309e-18,0.0129921658249332,2.7780358808042e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00510236366925865,"KIR2DL2","Killer cell immunoglobulin-like receptor 2DL2","KI2L2","P43627"
"X3198.4",495,0.363364829845599,0.376412551794555,4.1515151375765e-18,0.00485154944819592,2.78290560179171e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0130477219489565,"IDS","Iduronate 2-sulfatase","IDS","P22304"
"X20187.10",495,0.383304959288825,0.376389220815437,4.17276019819109e-18,0.0122215248407596,2.79338681455342e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00691573847338783,"ITGAV|ITGB3","Integrin alpha V beta 3","Integrin aVb3","P06756|P05106"
"X20546.71",494,0.360200705791613,0.376740792391481,4.17512633095993e-18,0.0138806491131865,2.79338681455342e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0165400865998682,"RTN4RL1","Reticulon-4 receptor-like 1","R4RL1","Q86UN2"
"X2638.12",491,0.386341217093682,0.377722549950883,4.25484823455837e-18,0.0251145651372296,2.8440087674696e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00861866714279935,"CSF1R","Macrophage colony-stimulating factor 1 receptor","M-CSF R","P07333"
"X21135.16",495,-0.380215535108443,-0.376161642545344,4.38568533121491e-18,0.0300302111058542,2.9286678498723e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0040538925630994,"SF3B6","Splicing factor 3B subunit 6","SF3B6","Q9Y3B4"
"X15310.61",495,-0.383824593719654,-0.376074059986263,4.47044755965825e-18,0.030268896729248,2.98242715765772e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00775053373339102,"PRC1","Protein regulator of cytokinesis 1","PRC1","O43663"
"X22970.8",493,0.390969840583609,0.376703792865096,4.54826415996462e-18,0.0166853395881497,3.03145484686509e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.0142660477185131,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1","O14908"
"X11310.8",495,-0.386291972840492,-0.375745959721595,4.80255802172915e-18,0.0206854237640142,3.19790104013429e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0105460131188977,"DSG3","Desmoglein-3","Desmoglein-3","P32926"
"X9173.21",491,0.38204604540894,0.377133924687883,4.83683780455883e-18,0.00349137860957209,3.21766845402988e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00491212072105712,"PGM1","Phosphoglucomutase-1","PGM1","P36871"
"X3029.52",494,0.378218110353091,0.376042620886812,4.86263348739594e-18,0.041262239788007,3.23175973237273e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00217548946627916,"CD209","CD209 antigen","DC-SIGN","Q9NNX6"
"X12343.14",493,-0.378569353000849,-0.376359121145142,4.90318419878188e-18,0.0144110587812324,3.25313988102653e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00221023185570657,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2","CENB2","Q15057"
"X24955.116",494,-0.383599575845837,-0.376003687996036,4.90409095555177e-18,0.0197717198419185,3.25313988102653e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00759588784980092,"ZHX2","Zinc fingers and homeoboxes protein 2","ZHX2","Q9Y6X8"
"X11142.11",495,0.392839530816117,0.375633308400711,4.92209386390227e-18,0.101584303184209,3.26199314253883e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.017206222415406,"ANGPTL1","Angiopoietin-related protein 1:C-Term, Fibrinogen domian","ANGL1:C-term","O95841"
"X10940.25",494,-0.3748845364516,-0.375915715410955,4.99905331611371e-18,1.21151950520962e-05,3.30986469559325e-17,TRUE,TRUE,"FDR < 0.01","Negative",-0.00103117895935523,"SRL","Sarcalumenin","SRCA","Q86TD4"
"X6352.8",494,0.377783623250878,0.375662203063447,5.28294572541252e-18,0.00743407333292927,3.4945264217672e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00212142018743089,"INSRR","Insulin receptor-related protein","INSRR","P14616"
"X9115.78",495,-0.384778326553373,-0.375283667333606,5.31205906600815e-18,0.0197458078781009,3.51046922239501e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0094946592197665,"ADAMDEC1","ADAM DEC1","ADEC1","O15204"
"X3891.56",495,-0.383877553516501,-0.374949272126907,5.71339839879069e-18,0.0129607231972089,3.77213532361252e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00892828138959356,"MBD4","Methyl-CpG-binding domain protein 4","MBD4","O95243"
"X13644.30",495,0.382632279957531,0.374872764473783,5.80933581383766e-18,0.0148027872355332,3.83186415969235e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00775951548374776,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS","O14964"
"X21281.13",494,0.374002002620476,0.375193625988971,5.85004771755192e-18,7.09602546579837e-05,3.85508788912993e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.00119162336849554,"CAMK2N2","Calcium/calmodulin-dependent protein kinase II inhibitor 2","CK2N2","Q96S95"
"X8014.359",484,0.38593907167445,0.378491758028044,6.22345046421707e-18,0.020482127178901,4.09729985919555e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00744731364640572,"MANEA","Glycoprotein endo-alpha-1,2-mannosidase","MANEA","Q5SRI9"
"X7935.26",482,0.371817330559204,0.379132854507201,6.3421767233321e-18,0.000897381142001672,4.17154440816351e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.00731552394799706,"LARGE1","Glycosyltransferase-like protein LARGE1","LARGE","O95461"
"X14748.31",492,0.38552019144954,0.374800753583338,7.42741205508099e-18,0.0506157210870058,4.88077124257433e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.0107194378662019,"ARHGAP5","Rho GTPase-activating protein 5","RHG05","Q13017"
"X8894.80",495,-0.382775945228233,-0.373645624324741,7.58335537384059e-18,0.0300205462449944,4.97857585695907e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00913032090349203,"HNRNPAB","Heterogeneous nuclear ribonucleoprotein A/B","hnRNP A/B","Q99729"
"X14655.1",493,-0.38459447430541,-0.374320376800897,7.63318638840639e-18,0.0127815958494245,5.00659837554183e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0102740975045131,"DNAJC17","DnaJ homolog subfamily C member 17","DJC17","Q9NVM6"
"X12882.7",494,-0.380991980797578,-0.373960172483725,7.64512470568116e-18,0.0153787267268898,5.00973793856843e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00703180831385242,"PARP11","Poly [ADP-ribose] polymerase 11","PAR11","Q9NR21"
"X2616.23",495,-0.384605775982256,-0.373337645753819,8.10644439960509e-18,0.02679283756392,5.30706944104987e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0112681302284371,"ERBB2","Receptor tyrosine-protein kinase erbB-2","ERBB2","P04626"
"X9340.17",494,0.374123520636625,0.373378296021618,8.67043450989205e-18,0.00152914336947918,5.67099848196021e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00074522461500709,"FKBP14","Peptidyl-prolyl cis-trans isomerase FKBP14","FKB14","Q9NWM8"
"X2421.7",495,-0.3815332026576,-0.373017092674442,8.68858987624626e-18,0.0318248036922231,5.67757202267771e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00851610998315744,"BDNF","Brain-derived neurotrophic factor","BDNF","P23560"
"X15636.49",495,0.364408281774283,0.372702933738587,9.29897056827631e-18,0.000899341506543197,6.0707631715541e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0082946519643044,"SORCS1","VPS10 domain-containing receptor SorCS1","SORC1","Q8WY21"
"X4460.8",493,-0.385562629343826,-0.373372879776055,9.36658428409943e-18,0.0330460621011146,6.10921069926597e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0121897495677707,"PDPK1","3-phosphoinositide-dependent protein kinase 1","PDPK1","O15530"
"X22978.13",495,-0.381177692758431,-0.372211967471435,1.0338329893904e-17,0.0274377640155701,6.73674427039978e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00896572528699552,"HMGB2","High mobility group protein B2","HMG-2","P26583"
"X3469.74",495,-0.375315567928166,-0.371607814953225,1.17751517231654e-17,0.0206453922288003,7.66588641457002e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00370775297494097,"RPS6KA3","Ribosomal protein S6 kinase alpha-3","RPS6KA3","P51812"
"X25921.3",490,0.373377834290636,0.373273381191314,1.20210563353543e-17,0.000334435409571623,7.81870934346859e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.000104453099321611,"INHA","Inhibin a subunit","Inhibin a subunit","P05111"
"X12804.5",495,-0.383371468889122,-0.371469619091602,1.21304668616606e-17,0.0379765819286411,7.88255290964126e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.0119018497975197,"GMEB2","Glucocorticoid modulatory element-binding protein 2","GMEB2","Q9UKD1"
"X6521.35",493,0.35282338758455,0.37210409543223,1.23065504575082e-17,0.01414434318926,7.98956310980953e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0192807078476796,"NPTX2","Neuronal pentraxin-2","NPTX2","P47972"
"X9061.3",487,0.3795709619941,0.374134187935088,1.2568013515868e-17,0.00405850026430505,8.15175321098662e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.005436774059012,"ARHGEF10","Rho guanine nucleotide exchange factor 10","ARHGA","O15013"
"X2848.2",493,0.326316289687222,0.371991028341683,1.26088641660505e-17,0.0828270723138274,8.17068394849064e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.0456747386544615,"WIF1","Wnt inhibitory factor 1","WIF-1","Q9Y5W5"
"X3050.7",492,0.369913528274206,0.372145912830796,1.31534444351707e-17,0.15653570968125,8.515700394489e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.00223238455659036,"VWF","von Willebrand factor","vWF","P04275"
"X6550.4",495,-0.38056514208305,-0.371031715162392,1.33274751429706e-17,0.00890414608766308,8.62040289718459e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00953342692065878,"ICAM4","Intercellular adhesion molecule 4","ICAM4","Q14773"
"X25100.11",495,-0.380614357477681,-0.370969878299365,1.35056101571765e-17,0.020329305193063,8.72756449732671e-17,TRUE,TRUE,"FDR < 0.01","Negative",0.00964447917831623,"CMIP","C-Maf-inducing protein","CMIP","Q8IY22"
"X17751.68",492,0.374863446477766,0.371947274055426,1.37251918329844e-17,0.0052167897870157,8.86128744608808e-17,TRUE,TRUE,"FDR < 0.01","Positive",-0.00291617242234032,"CRYBB1","Beta-crystallin B1","CRBB1","P53674"
"X15381.45",492,0.368654550184244,0.371672039016652,1.45580043886003e-17,0.000298814476890875,9.39031498546456e-17,TRUE,TRUE,"FDR < 0.01","Positive",0.00301748883240804,"DDR2","Discoidin domain-containing receptor 2","Discoidin domain receptor 2","Q16832"
"X22010.36",495,-0.379169697733087,-0.370256726125449,1.57371638116596e-17,0.0310245287248928,1.01415669273851e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.00891297160763799,"PRKRA","Interferon-inducible double-stranded RNA-dependent protein kinase activator A","PRKRA","O75569"
"X18932.84",493,-0.381291533757869,-0.370881247579705,1.59920905834493e-17,0.0212307463046387,1.02963781743623e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.0104102861781648,"NMNAT1","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1","NMNA1","Q9HAN9"
"X21210.33",495,-0.379414475746361,-0.370047726681455,1.64572886982609e-17,0.0215912108803194,1.05861622893772e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.00936674906490587,"POLB","DNA polymerase beta","DPOLB","P06746"
"X7218.87",495,0.360488810461146,0.369984090612274,1.66829201630103e-17,0.00265661208171291,1.0721454655219e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.00949528015112844,"ATP1B2","Sodium/potassium-transporting ATPase subunit beta-2","AT1B2","P14415"
"X21721.6",492,0.369777517839769,0.370902847275872,1.71581069137454e-17,2.86528557389561e-05,1.10167313410437e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.00112532943610238,"CHST10","Carbohydrate sulfotransferase 10","CHSTA","O43529"
"X22375.15",493,0.378042233403378,0.370544596386233,1.71846632063916e-17,0.00822948722138282,1.1023678183221e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.00749763701714484,"HOXA11","Homeobox protein Hox-A11","HXA11","P31270"
"X13657.2",495,-0.374826663116841,-0.369487772366338,1.85502854550393e-17,0.0121769428038642,1.18888151521089e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.00533889075050265,"PNKP","Bifunctional polynucleotide phosphatase/kinase","PNKP","Q96T60"
"X4192.10",490,0.380851313455849,0.371161334724936,1.88688639213473e-17,0.0743839383006508,1.20819370904057e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.00968997873091304,"AKR1A1","Alcohol dehydrogenase [NADP(+)]","AK1A1","P14550"
"X13676.46",490,0.382432515272092,0.370983856914125,1.95944877717221e-17,0.0296053600516173,1.2535103821088e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.0114486583579666,"INHBB","Inhibin beta B chain","Inhibin bB chain","P09529"
"X22488.17",487,0.376175921039081,0.371947823432204,2.00127026136576e-17,0.00830950551353738,1.27909654934919e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.00422809760687715,"KLF9","Krueppel-like factor 9","KLF9","Q13886"
"X13933.276",491,-0.373666304372645,-0.370412877286427,2.05262377527689e-17,0.0305958538293408,1.31072283918092e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.00325342708621851,"NAB1","NGFI-A-binding protein 1","NAB1","Q13506"
"X13623.4",495,-0.382123050330624,-0.368862716231137,2.1196682520554e-17,0.0293984989127766,1.35230201326485e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.0132603340994871,"KMT2D","Histone-lysine N-methyltransferase 2D","MLL2","O14686"
"X8396.42",491,0.360282720817575,0.37012446029527,2.1823322946198e-17,0.00245016544941166,1.39101344165711e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.00984173947769518,"FAAH2","Fatty-acid amide hydrolase 2","FAAH2","Q6GMR7"
"X12433.8",493,0.370685642339294,0.369130100462463,2.32264985580104e-17,0.00470429400672969,1.47910565817148e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.0015555418768301,"ARL11","ADP-ribosylation factor-like protein 11","ARL11","Q969Q4"
"X21189.9",492,0.352712735712102,0.369401616168659,2.36160867352938e-17,0.0144610285590119,1.50254938765425e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.016688880456557,"NUBP1","Nucleotide-binding protein 1","NUBP1","P53384"
"X21002.1",481,0.386951761152125,0.373173442828884,2.43362693528512e-17,0.0175995234321081,1.54696521612271e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.0137783183232413,"NUDCD2","NudC domain-containing protein 2","NUDC2","Q8WVJ2"
"X22043.174",493,0.381056757945081,0.368802316062677,2.49007397034111e-17,0.0318824734081113,1.58141143809968e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.012254441882404,"HSPA2","Heat shock-related 70 kDa protein 2","HSP70 protein 2","P54652"
"X17383.4",492,-0.377245424523199,-0.369002203921313,2.57038471413236e-17,0.0236854984974598,1.63093704008126e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.00824322060188587,"STARD5","StAR-related lipid transfer protein 5","STAR5","Q9NSY2"
"X5637.81",493,0.35872827841006,0.368509283018445,2.6497610202376e-17,0.00669561876225211,1.67978062866646e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.0097810046083851,"NTNG1","Netrin-G1","NTNG1","Q9Y2I2"
"X16297.14",463,0.372849213927039,0.379206088140277,2.78273411537277e-17,0.000188739946209831,1.76248214088483e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.00635687421323727,"ROBO4","Roundabout homolog 4","ROBO4","Q8WZ75"
"X21540.73",494,-0.370346574361205,-0.367873079200078,2.81652625672095e-17,0.0135924063140003,1.78227339009307e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.0024734951611271,"BIN2","Bridging integrator 2","BIN2","Q9UBW5"
"X3890.8",474,0.370420715580804,0.374926539459951,2.87773887162454e-17,1.26530175464804e-08,1.81936469275541e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.00450582387914694,"LDHB","L-lactate dehydrogenase B chain","LDH-H 1","P07195"
"X21130.82",495,0.376978318042483,0.367371705826714,2.91014646548757e-17,0.032240104892794,1.83819440854287e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.0096066122157687,"ITPK1","Inositol-tetrakisphosphate 1-kinase","ITPK1","Q13572"
"X23018.4",489,-0.376102720490636,-0.369344312034942,2.98766479447924e-17,0.00531813353767938,1.88545872840784e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.00675840845569387,"REG1B","Lithostathine-1-beta","REG1B","P48304"
"X19586.89",492,-0.378610948158104,-0.368146519009742,3.08065901061297e-17,0.0202693990939789,1.94239571281223e-16,TRUE,TRUE,"FDR < 0.01","Negative",0.0104644291483623,"RAB3C","Ras-related protein Rab-3C","RAB3C","Q96E17"
"X3600.2",465,0.387091844241378,0.377808079554297,3.17603809313141e-17,0.0219866356035814,2.00073262971093e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.00928376468708086,"CHIT1","Chitotriosidase-1","Chitotriosidase-1","Q13231"
"X7628.40",492,0.363821991036381,0.36791530686982,3.2348483241413e-17,0.000261108660016594,2.03594901263341e-16,TRUE,TRUE,"FDR < 0.01","Positive",0.00409331583343953,"CRELD1","Cysteine-rich with EGF-like domain protein 1","CREL1","Q96HD1"
"X3738.54",493,0.381031579066516,0.367532239143006,3.25846875254766e-17,0.0231015221583525,2.04897429188477e-16,TRUE,TRUE,"FDR < 0.01","Positive",-0.01349933992351,"CSF1","Macrophage colony-stimulating factor 1","CSF-1","P09603"
