"protein_id","n_valid","raw_spearman_rho","residual_spearman_rho","p_value","age_effect_r2","fdr","significant_fdr05","significant_fdr01","sig_cat","direction","rho_shift","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X11638.42",489,0.528359330418316,0.545342599381336,3.11072213122632e-39,0.0128510588066537,6.78835156674154e-38,TRUE,TRUE,"FDR < 0.01","Positive",0.0169832689630206,"B3GALT2","Beta-1,3-galactosyltransferase 2","B3GT2","O43825"
"X5404.53",494,0.542761093480532,0.542519030380672,3.76457166245687e-39,0.00252861352181126,8.18969704829516e-38,TRUE,TRUE,"FDR < 0.01","Positive",-0.000242063099859635,"TNFRSF21","Tumor necrosis factor receptor superfamily member 21","DR6","O75509"
"X21152.25",494,0.546768642794189,0.542366135341474,3.98975348116351e-39,0.00486714990596715,8.65270066116111e-38,TRUE,TRUE,"FDR < 0.01","Positive",-0.00440250745271464,"EYA2","Eyes absent homolog 2","EYA2","O00167"
"X3298.52",494,0.538218931823781,0.542278937389432,4.12410327669955e-39,3.37467590497495e-05,8.91646402879022e-38,TRUE,TRUE,"FDR < 0.01","Positive",0.00406000556565034,"CNTN4","Contactin-4","Contactin-4","Q8IWV2"
"X3481.87",495,0.525872472932476,0.541516738039186,4.62462344477249e-39,0.00741800989260011,9.96784222480963e-38,TRUE,TRUE,"FDR < 0.01","Positive",0.0156442651067107,"XPNPEP1","Xaa-Pro aminopeptidase 1","XPNPEP1","Q9NQW7"
"X16320.139",494,0.546173301894615,0.5419179020332,4.72975064520908e-39,0.019573179439736,1.01631605121747e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.00425539986141465,"CD320","CD320 antigen","CD320","Q9NPF0"
"X23677.30",493,0.555054114812577,0.542363918958535,4.75768111894062e-39,0.0212358802074752,1.01919132226847e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.0126901958540424,"NCKIPSD","NCK-interacting protein with SH3 domain","SPN90","Q9NZQ3"
"X7049.2",494,0.535920268339229,0.541840558644231,4.87054122715234e-39,0.000457872804180252,1.04018723464031e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00592029030500174,"ADAM23","Disintegrin and metalloproteinase domain-containing protein 23","ADAM 23","O75077"
"X3317.33",495,0.542076596318952,0.541116664885765,5.38244943757845e-39,0.00735920565220347,1.1460200094297e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.000959931433186512,"HTRA2","Serine protease HTRA2, mitochondrial","HTRA2","O43464"
"X17355.56",494,0.538093984706554,0.541566422616919,5.40384233948817e-39,0.00103384483588723,1.14708835115499e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00347243791036556,"SYT4","Synaptotagmin-4","SYT4","Q9H2B2"
"X3825.18",489,0.54122780385648,0.54381710443405,5.54427536568954e-39,8.5845214182316e-07,1.17334286817689e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00258930057757012,"MAPK8","Mitogen-activated protein kinase 8","MK08","P45983"
"X19219.71",493,0.481163053639306,0.541900220145331,5.67126385175246e-39,0.0835934326139844,1.1966025084797e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.0607371665060251,"NUTF2","Nuclear transport factor 2","NTF-2","P61970"
"X20370.6",484,0.548269701210435,0.545981625236749,5.94107444172218e-39,0.0430910727654049,1.2497665604884e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.0022880759736853,"ACYP1","Acylphosphatase-1","ACYP1","P07311"
"X8885.6",494,0.538131372001589,0.540721518259684,7.43911728858658e-39,0.0068250501014264,1.56021007804039e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00259014625809539,"CACNA2D3","Voltage-dependent calcium channel subunit alpha-2/delta-3","CA2D3","Q8IZS8"
"X13668.44",495,0.534900264481755,0.540060095535478,8.0279183718216e-39,7.74817950927614e-06,1.67867367745105e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00515983105372297,"TYRO3","Tyrosine-protein kinase receptor TYRO3","Dtk","Q06418"
"X25091.83",493,0.535299867776872,0.540832005057875,8.49110751001318e-39,0.00031205547196003,1.77024428891793e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00553213728100321,"SRGAP2","SLIT-ROBO Rho GTPase-activating protein 2","FNBP2","O75044"
"X5687.5",495,0.542317899303298,0.539855489728155,8.67269790464548e-39,0.0061625490603848,1.80273735376978e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.00246240957514243,"PRKCSH","Glucosidase 2 subunit beta","GLU2B","P14314"
"X2611.72",495,0.53300393045465,0.539756748627716,9.00197000882019e-39,0.000301276850038966,1.8656449678043e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00675281817306628,"TYRO3","Tyrosine-protein kinase receptor TYRO3","Dtk","Q06418"
"X10870.32",495,0.541098825720317,0.539731717066182,9.0873928245493e-39,0.000761889442126662,1.8777931190551e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.00136710865413503,"SPAST","Spastin:Microtubule interacting and trafficking domain","Spastin:MIT","Q9UBP0"
"X16845.15",493,0.545258782676445,0.540566849690473,9.38375729865838e-39,0.00752475895697298,1.93332999638535e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.00469193298597204,"MPZL1","Myelin protein zero-like protein 1","MPZL1","O95297"
"X4547.59",495,0.534528280489093,0.539152825103589,1.13032209029746e-38,9.47163050819925e-05,2.32196664003922e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00462454461449657,"FLRT1","Leucine-rich repeat transmembrane protein FLRT1","FLRT1","Q9NZU1"
"X8975.26",492,0.538453797333882,0.539737451430893,1.52451808634456e-38,0.00056777853984026,3.12258748387241e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00128365409701126,"CNOT9","Cell differentiation protein RCD1 homolog","RCD1","Q92600"
"X5124.69",495,0.531238657560921,0.538347263941491,1.53025856267661e-38,0.0019590055381061,3.12520735613692e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00710860638057076,"ICAM5","Intercellular adhesion molecule 5","sICAM-5","Q9UMF0"
"X8231.122",495,0.530593535789754,0.537760654738583,1.90697754670494e-38,0.000972529526586267,3.88324933565933e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00716711894882927,"FLT1","Vascular endothelial growth factor receptor 1","VEGF sR1","P17948"
"X8528.74",489,0.532648822094932,0.540279901561349,2.09355729304578e-38,0.000189365743072095,4.25083154718425e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.00763107946641695,"ISLR2","Immunoglobulin superfamily containing leucine-rich repeat protein 2","ISLR2","Q6UXK2"
"X20434.23",493,0.53542009257862,0.538418274526095,2.10248081824464e-38,0.000129556146333886,4.25661217682188e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.0029981819474747,"PCP4L1","Purkinje cell protein 4-like protein 1","PC4L1","A6NKN8"
"X17799.9",492,0.542607388313224,0.538763291112584,2.19549377134686e-38,0.0468824587686493,4.4321135067103e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.00384409720064027,"PGLS","6-phosphogluconolactonase","6PGL","O95336"
"X6321.65",495,0.542372264244389,0.537368955323115,2.20832893523591e-38,0.00930468364343605,4.44521384808263e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.0050033089212741,"PCDHGA10","Protocadherin gamma-A10","PCDGA","Q9Y5H3"
"X5703.26",495,0.505655892615647,0.536697555415722,2.83848793099214e-38,0.0414153721576443,5.69730887008595e-37,TRUE,TRUE,"FDR < 0.01","Positive",0.0310416628000748,"OLFM1","Noelin","NOE1","Q99784"
"X8368.102",495,0.536974546933448,0.536350378540531,3.23121874163435e-38,0.139886575776557,6.46705351004246e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.000624168392916347,"TNFRSF1B","Tumor necrosis factor receptor superfamily member 1B","TNF sR-II","P20333"
"X5650.9",493,0.541063813694494,0.537054058487633,3.49849836619486e-38,0.01870745721309,6.98204588467094e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.0040097552068612,"PDIA6","Protein disulfide-isomerase A6","PDIA6","Q15084"
"X24664.3",494,0.537536944400646,0.536168212414609,4.10116171144528e-38,0.00666434578155787,8.16154482632789e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.00136873198603649,"EMC10","UPF0510 protein INM02","INM02","Q5UCC4"
"X19601.15",495,0.541639872726936,0.535265215825487,4.84012462936852e-38,0.0514197712532362,9.60483655204715e-37,TRUE,TRUE,"FDR < 0.01","Positive",-0.00637465690144878,"ASB9","Ankyrin repeat and SOCS box protein 9","ASB9","Q96DX5"
"X4568.17",494,0.534969262070168,0.534640755138246,7.22925186983559e-38,0.00926764582938758,1.43053416237848e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.00032850693192199,"SLITRK5","SLIT and NTRK-like protein 5","SLIK5","O94991"
"X11293.14",495,0.511924893492254,0.533824169605154,8.25881348332273e-38,0.0120187051663506,1.62966164649791e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.0218992761129005,"LRRN1","Leucine-rich repeat neuronal protein 1:Cytoplasmic domain","LRRN1:CD","Q6UXK5"
"X24475.45",493,0.542972254498563,0.534374298338084,9.44851461031906e-38,0.0415115874250771,1.85918103497992e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.00859795616047954,"SNX12","Sorting nexin-12","SNX12","Q9UMY4"
"X12358.6",494,0.542947465221693,0.533855240297181,9.66516875155244e-38,0.0265938048023982,1.89648479284663e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.00909222492451223,"IGBP1","Immunoglobulin-binding protein 1","IGBP1","P78318"
"X20923.10",491,0.539213613512341,0.535026494826235,1.04240935401183e-37,0.0409689810617252,2.03968645945612e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.004187118686106,"MDP1","Magnesium-dependent phosphatase 1","MGDP1","Q86V88"
"X23038.63",493,0.533995696135902,0.533820580053203,1.15888344304314e-37,0.00103567788464019,2.2612753533474e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.000175116082699711,"UNC5B","Netrin receptor UNC5B","UNC5B","Q8IZJ1"
"X9934.29",495,0.543974503178199,0.531590091152236,1.88141705561003e-37,0.0301497329930721,3.66092402070784e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.012384412025963,"PITPNA","Phosphatidylinositol transfer protein alpha isoform","PIPNA","Q00169"
"X11208.15",494,0.530812726440695,0.530998448901726,2.7611759729947e-37,0.00179685724216066,5.35790517751464e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.000185722461030879,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA","Q9UK23"
"X2515.14",495,0.524724107162921,0.530132162687341,3.20918791978084e-37,0.000107437966856277,6.2100445795759e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.00540805552442003,"GFRA2","GDNF family receptor alpha-2","GFRa-2","O00451"
"X7748.11",495,0.523459973890031,0.530072502483368,3.27990446522614e-37,0.000494103354512386,6.32940241843227e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.00661252859333716,"NDUFV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial","NDUV2","P19404"
"X6172.7",495,0.537282155519533,0.529846525856713,3.56204112706938e-37,0.0106996077182963,6.85497200415413e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.00743562966282041,"UBC","PolyUbiquitin K63-linked","PolyUbiquitin K63","P0CG48"
"X5124.62",495,0.51990867130859,0.529726512875919,3.72152436796679e-37,0.00252282942948976,7.14226799934448e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.00981784156732901,"ICAM5","Intercellular adhesion molecule 5","sICAM-5","Q9UMF0"
"X6423.66",495,0.519832124058231,0.529714343381576,3.73808605176443e-37,0.00281366644705352,7.15445158268028e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.00988221932334454,"C1QL2","Complement C1q-like protein 2","C1QL2","Q7Z5L3"
"X5825.49",493,0.526540516908405,0.530278745930736,4.24025094185779e-37,5.49457180255942e-05,8.09344900482665e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.00373822902233101,"IFNGR1","Interferon gamma receptor 1","IFN-g R1","P15260"
"X3326.58",494,0.528332996220769,0.529538082287095,4.70397718669281e-37,0.00145255180138902,8.9541739654302e-36,TRUE,TRUE,"FDR < 0.01","Positive",0.00120508606632619,"CADM1","Cell adhesion molecule 1","Nectin-like protein 2","Q9BY67"
"X20457.13",492,0.537686451056598,0.53024434376739,5.06934976833623e-37,0.022444304260845,9.62352171468706e-36,TRUE,TRUE,"FDR < 0.01","Positive",-0.0074421072892078,"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial","COA4","Q9NYJ1"
"X8890.9",494,0.51702068803254,0.528980751997727,5.7606098602979e-37,0.00320198629480203,1.09062356949694e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.0119600639651868,"TMEM132B","Transmembrane protein 132B","T132B","Q14DG7"
"X8250.2",495,0.520970608216808,0.52846523877933,5.89076902452098e-37,0.000680188570858994,1.11225975786441e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00749463056252286,"PTPRJ","Receptor-type tyrosine-protein phosphatase eta","PTPRJ","Q12913"
"X15506.34",493,0.522182792134961,0.528925759710845,6.9317352932912e-37,0.000594330952688511,1.30529047659959e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00674296757588377,"LRP12","Low-density lipoprotein receptor-related protein 12","LRP12","Q9Y561"
"X15299.102",495,0.532157966469095,0.527806503061172,7.48183562523237e-37,0.0170934843261055,1.40510076554297e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00435146340792347,"MESD","LDLR chaperone MESD","MESD2","Q14696"
"X6938.21",495,0.529755014950356,0.527192883517162,9.34389457294933e-37,0.00830436780684534,1.75010645677834e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.0025621314331945,"PCDHGA12","Protocadherin gamma-A12","PCDGC","O60330"
"X12460.18",495,0.535662855936927,0.527064460723204,9.78821150312626e-37,0.0162316171646741,1.82843790878399e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00859839521372285,"PSMA7","Proteasome subunit alpha type-7","PSA7","O14818"
"X5424.55",491,0.529849592726504,0.528260607307848,1.22575155066356e-36,0.0134158788252057,2.28361425861656e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00158898541865671,"TNFRSF11A","Tumor necrosis factor receptor superfamily member 11A","RANK","Q9Y6Q6"
"X21140.19",486,0.52711314497435,0.530422761190091,1.28790339031163e-36,0.000306954771037148,2.3930406496374e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00330961621574111,"CAMLG","Calcium signal-modulating cyclophilin ligand","CAMLG","P49069"
"X15542.19",491,0.520798776461186,0.527743078752538,1.47667712676181e-36,0.000505918315492536,2.73654054840383e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00694430229135257,"CKMT1A","Creatine kinase U-type, mitochondrial","KCRU","P12532"
"X18280.29",493,0.529709695476065,0.526201620755152,1.85225431026229e-36,0.0210847922923246,3.42349378453493e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00350807472091275,"DTD2","Putative D-tyrosyl-tRNA(Tyr) deacylase 2","DTD2","Q96FN9"
"X10948.14",493,0.495186276170114,0.526176296485354,1.86917799699543e-36,0.0297746615081444,3.4456820707771e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.0309900203152395,"PLD3","Phospholipase D3","PLD3","Q8IV08"
"X9359.9",495,0.520496492139796,0.524748497116918,2.25459375134579e-36,7.24032554690628e-05,4.14525701526963e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00425200497712264,"DLK2","Protein delta homolog 2","EGFL9","Q6UY11"
"X4862.63",491,0.52576501462628,0.526550380720566,2.26547354372662e-36,0.00143829972467313,4.15435659000131e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.000785366094286144,"BMPR2","Bone morphogenetic protein receptor type-2","BMP RII","Q13873"
"X21154.8",491,0.534967679892891,0.526486817468033,2.31763035508926e-36,0.0311707936924581,4.23890356067892e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00848086242485757,"CAB39L","Calcium-binding protein 39-like","CB39L","Q9H9S4"
"X8957.72",495,0.525499503634592,0.52464292922697,2.34163616130769e-36,0.00790315538899864,4.27165659113551e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.000856574407622102,"ERLEC1","Endoplasmic reticulum lectin 1","XTP3B","Q96DZ1"
"X19742.3",482,0.530676992340211,0.529934849076108,2.97873090498792e-36,0.0330824215426252,5.4197428544001e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.000742143264103046,"SEPTIN5","Septin-5","Septin-5","Q99719"
"X21935.16",493,0.535852112705953,0.524774788421069,3.08843043161578e-36,0.0243695844693042,5.60478113302293e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.0110773242848847,"UBE2H","Ubiquitin-conjugating enzyme E2 H","UBE2H","P62256"
"X21891.31",494,0.525182613189953,0.524123945518202,3.31504812610003e-36,0.00853480636190515,6.00049408871595e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00105866767175089,"FBLN7","Fibulin-7","FBLN7","Q53RD9"
"X9018.38",492,0.516006758376277,0.524467375606612,4.05253326317453e-36,0.000632930320464818,7.31649368776741e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00846061723033498,"PCDH10","Protocadherin-10:Extracellular domain","PCD10:ECD","Q9P2E7"
"X18306.1",489,0.527517337116725,0.525565519378827,4.46025731725342e-36,0.00254238406348354,8.03190295819029e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00195181773789788,"PALM","Paralemmin-1","PALM","O75781"
"X16315.105",492,0.515185017274781,0.524138131859405,4.55676782291922e-36,0.000768865205735445,8.18465605116644e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00895311458462467,"FLT1","Vascular endothelial growth factor receptor 1","VEGF sR1","P17948"
"X3323.37",494,0.506268130797644,0.523195725309529,4.61689755417088e-36,0.0073312433537785,8.27144945446727e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.016927594511885,"LRP8","Low-density lipoprotein receptor-related protein 8","LRP8","Q14114"
"X7173.141",494,0.522059004862796,0.523018840879415,4.91716043095101e-36,0.00361739185067662,8.78691551500302e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.000959836016619087,"TMEM132C","Transmembrane protein 132C:Extracellular domain","T132C:ECD","Q8N3T6"
"X5654.70",493,0.526192748300823,0.523395774275224,5.05050220006442e-36,0.00499699541783266,9.00223102072551e-35,TRUE,TRUE,"FDR < 0.01","Positive",-0.00279697402559886,"TMX3","Protein disulfide-isomerase TMX3","TMX3","Q96JJ7"
"X20584.4",495,0.517656877362835,0.522197652375921,5.61004167001799e-36,2.87795624081001e-05,9.97419845138985e-35,TRUE,TRUE,"FDR < 0.01","Positive",0.00454077501308514,"NECTIN1","Nectin-1, isoform gamma:Extracellular domain","nectin-1 gamma:ECD","Q15223"
"X7195.119",493,0.519695351279848,0.522078828092155,8.06130522890192e-36,0.00034311776145755,1.42960615515083e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.00238347681230655,"EPHA7","Ephrin type-A receptor 7","EPHA7","Q15375"
"X15492.1",491,0.517542569763225,0.522671819041194,9.0059582894705e-36,0.000787210582952309,1.59309943984194e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.00512924927796932,"CRIM1","Cysteine-rich motor neuron 1 protein:Extracellular domain","CRIM1:ECD","Q9NZV1"
"X5115.31",495,0.52279255004451,0.520239452115513,1.12360781948704e-35,0.00766346060075935,1.98258760088331e-34,TRUE,TRUE,"FDR < 0.01","Positive",-0.00255309792899627,"RELT","Tumor necrosis factor receptor superfamily member 19L","RELT","Q969Z4"
"X13104.32",495,0.521193592171016,0.518659198752577,1.96162863423125e-35,0.0661168793531097,3.45256497055023e-34,TRUE,TRUE,"FDR < 0.01","Positive",-0.00253439341843864,"EFNB1","Ephrin-B1","EFNB1","P98172"
"X15298.199",494,0.51065316656563,0.518727527054633,2.24222641764076e-35,0.00186010582182808,3.93654036480539e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.0080743604890029,"NETO1","Neuropilin and tolloid-like protein 1","NETO1","Q8TDF5"
"X23000.22",494,0.510477054967564,0.518598621406351,2.3460055692564e-35,0.00108964167333962,4.10844225316027e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.00812156643878637,"NLGN1","Neuroligin-1","NLGN1","Q8N2Q7"
"X11116.16",494,0.510602705867468,0.518591155828265,2.35215960580535e-35,0.00172805330392136,4.10894714181209e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.00798844996079706,"C11orf87","Uncharacterized protein C11orf87","CK087","Q6NUJ2"
"X13590.1",494,0.518364634340794,0.517960961496779,2.93363718963891e-35,0.0707152510848728,5.11197226702005e-34,TRUE,TRUE,"FDR < 0.01","Positive",-0.000403672844015435,"REXO2","Oligoribonuclease, mitochondrial","ORN","Q9Y3B8"
"X7210.25",494,0.51662675481719,0.517271838868935,3.73325610191726e-35,0.000247379823320687,6.48919578013161e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.00064508405174557,"APLP1","Amyloid-like protein 1","Amyloid-like protein 1","P51693"
"X7211.2",494,0.518854215550834,0.517141937810241,3.90655236218759e-35,0.00842050951137607,6.76798418645427e-34,TRUE,TRUE,"FDR < 0.01","Positive",-0.00171227774059268,"RNASE1","Ribonuclease pancreatic","RNase 1","P07998"
"X9808.41",491,0.526636573710245,0.518487758168069,3.91296730266093e-35,0.014367095756189,6.76798418645427e-34,TRUE,TRUE,"FDR < 0.01","Positive",-0.00814881554217572,"TNRC6B","Trinucleotide repeat-containing gene 6B protein","TNR6B","Q9UPQ9"
"X23588.9",494,0.522699537494266,0.516736805772783,4.49984221559718e-35,0.0164848223571305,7.76389032518676e-34,TRUE,TRUE,"FDR < 0.01","Positive",-0.00596273172148332,"HSDL2","Hydroxysteroid dehydrogenase-like protein 2","HSDL2","Q6YN16"
"X24226.30",492,0.488383202985357,0.517358663835045,4.95533605414179e-35,0.030908798639217,8.52877863863961e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.0289754608496877,"FSCN1","Fascin","Fascin","Q16658"
"X5740.17",494,0.506865812648713,0.51644515052223,4.98139313905878e-35,0.00102897857285341,8.55261248507519e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.0095793378735165,"ROBO1","Roundabout homolog 1","ROBO1","Q9Y6N7"
"X12807.89",494,0.514770191174851,0.516112484362725,5.59320661429992e-35,9.5753814294767e-05,9.57956291764571e-34,TRUE,TRUE,"FDR < 0.01","Positive",0.0013422931878736,"ARHGAP30","Rho GTPase-activating protein 30","RHG30","Q7Z6I6"
"X23200.25",494,0.502410401093513,0.515748661857341,6.34774204923157e-35,0.00581517844421232,1.08453495255773e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.0133382607638282,"C1QTNF4","Complement C1q tumor necrosis factor-related protein 4","C1QT4","Q9BXJ3"
"X20956.13",495,0.524864440915143,0.515292107439815,6.36860661675799e-35,0.011287332932345,1.08545229562992e-33,TRUE,TRUE,"FDR < 0.01","Positive",-0.00957233347532782,"PFDN4","Prefoldin subunit 4","PFD4","Q9NQP4"
"X16825.20",494,0.523148113478906,0.515590566574695,6.70625740407761e-35,0.0356361581032368,1.14022653193116e-33,TRUE,TRUE,"FDR < 0.01","Positive",-0.00755754690421107,"ATXN3","Ataxin-3","ATX3","P54252"
"X4866.59",495,0.51069786129863,0.51501121968015,7.02184070465032e-35,3.6963676292333e-06,1.19099259409384e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00431335838152036,"NTRK2","BDNF/NT-3 growth factors receptor","TrkB","Q16620"
"X13416.8",491,0.507614798817025,0.515744931920411,1.01378125591792e-34,0.000758783244784922,1.71534726997706e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00813013310338595,"TMEM132D","Transmembrane protein 132D","T132D","Q14C87"
"X13094.75",494,0.509435517831465,0.514272567758209,1.05905069531218e-34,1.07171144674059e-05,1.78762653509924e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00483704992674416,"RSPO3","R-spondin-3","RSPO3","Q9BXY4"
"X12469.19",495,0.521886376526164,0.513768150355587,1.08055778935691e-34,0.0742397741273328,1.81954502751086e-33,TRUE,TRUE,"FDR < 0.01","Positive",-0.00811822617057711,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1","Q15691"
"X15394.79",493,0.513102037465673,0.514221015817175,1.25829736484792e-34,0.000761544223091353,2.11375852296396e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00111897835150143,"UNC5B","Netrin receptor UNC5B","UNC5B","Q8IZJ1"
"X5483.1",494,0.509897275539447,0.513707473267631,1.28745381498587e-34,7.70321453604178e-06,2.15756315166891e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00381019772818403,"RGMA","Repulsive guidance molecule A","RGMA","Q96B86"
"X15573.110",494,0.508933070332609,0.513665765571392,1.30612657704543e-34,9.3810511198671e-05,2.18363166401031e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00473269523878239,"NCAN","Neurocan core protein","CSPG3","O14594"
"X18896.23",492,0.509072556115617,0.514433100111108,1.36511199131043e-34,5.39291473015796e-06,2.27681178550704e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00536054399549102,"HS6ST3","Heparan-sulfate 6-O-sulfotransferase 3","H6ST3","Q8IZP7"
"X16610.13",495,0.519546533386549,0.512423965395103,1.71872547888345e-34,0.0406992911029646,2.85977956759586e-33,TRUE,TRUE,"FDR < 0.01","Positive",-0.00712256799144562,"LRP10","Low-density lipoprotein receptor-related protein 10","LRP10","Q7Z4F1"
"X15539.15",493,0.507494807947482,0.512706277336648,2.11970470867283e-34,1.67754595956951e-06,3.5186093564581e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00521146938916628,"SLITRK1","SLIT and NTRK-like protein 1","SLIK1","Q96PX8"
"X10832.24",484,0.50963560199606,0.516707741140323,2.16993382672708e-34,1.64662173563135e-05,3.59347197546648e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00707213914426352,"B4GALT6","Beta-1,4-galactosyltransferase 6","B4GT6","Q9UBX8"
"X2711.6",495,0.511874039255157,0.511562800527147,2.31135187729464e-34,0.00184509998781444,3.8186367689738e-33,TRUE,TRUE,"FDR < 0.01","Positive",-0.000311238728009866,"CNTFR","Ciliary neurotrophic factor receptor subunit alpha","CNTFR alpha","P26992"
"X6965.19",493,0.496941301950484,0.512175693239469,2.54297947394391e-34,0.00801540436896018,4.19142852117108e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.0152343912889854,"CNTNAP2","Contactin-associated protein-like 2","CNTP2","Q9UHC6"
"X11664.32",495,0.521961174656083,0.510819966677352,2.98230745475127e-34,0.0281613025597045,4.90400556820015e-33,TRUE,TRUE,"FDR < 0.01","Positive",-0.0111412079787309,"ARFGAP2","ADP-ribosylation factor GTPase-activating protein 2","ARFG2","Q8N6H7"
"X15587.20",495,0.50446213986291,0.510314586375707,3.5456954557963e-34,0.118743431642249,5.81676736952062e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.00585244651279693,"FOLR2","Folate receptor beta","FOLR2","P14207"
"X7841.84",490,0.513068842956729,0.51230576570838,3.85129011678972e-34,0.00592049386099573,6.30333814675514e-33,TRUE,TRUE,"FDR < 0.01","Positive",-0.000763077248349342,"ESAM","Endothelial cell-selective adhesion molecule","ESAM","Q96AP7"
"X5076.53",492,0.500668958537928,0.511355892736249,3.92187807753882e-34,0.00293457781974059,6.40390581192527e-33,TRUE,TRUE,"FDR < 0.01","Positive",0.0106869341983206,"EPHA10","Ephrin type-A receptor 10","EPHAA","Q5JZY3"
